match_id,season,match_phase,team1,team2,team1_short,team2_short,venue,city,pitch_type,toss_winner,toss_decision,team1_home,team2_home,team1_strength,team2_strength,team1_score,team2_score,winner,winner_short,win_margin,player_of_match
1594,2023,league,Punjab Kings,Sunrisers Hyderabad,PBKS,SRH,"IS Bindra Stadium, Mohali",Mohali,pace,Sunrisers Hyderabad,field,1,0,75,78,177,134,Punjab Kings,PBKS,26 runs,Jonny Bairstow
1595,2022,league,Punjab Kings,Chennai Super Kings,PBKS,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Chennai Super Kings,field,0,1,75,90,218,243,Chennai Super Kings,CSK,5 wickets,Deepak Chahar
1596,2022,league,Kolkata Knight Riders,Gujarat Titans,KKR,GT,"Wankhede Stadium, Mumbai",Mumbai,batting,Kolkata Knight Riders,field,0,0,85,86,202,214,Gujarat Titans,GT,2 wickets,Mohammed Shami
1597,2019,league,Mumbai Indians,Punjab Kings,MI,PBKS,"IS Bindra Stadium, Mohali",Mohali,pace,Punjab Kings,field,0,1,88,75,159,130,Mumbai Indians,MI,46 runs,Jasprit Bumrah
1598,2021,league,Mumbai Indians,Chennai Super Kings,MI,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Mumbai Indians,bat,0,1,88,90,167,186,Chennai Super Kings,CSK,2 wickets,Devon Conway
1599,2021,league,Delhi Capitals,Punjab Kings,DC,PBKS,"Wankhede Stadium, Mumbai",Mumbai,batting,Punjab Kings,bat,0,0,80,75,219,206,Delhi Capitals,DC,8 runs,Anrich Nortje
1600,2026,league,Kolkata Knight Riders,Punjab Kings,KKR,PBKS,"IS Bindra Stadium, Mohali",Mohali,pace,Kolkata Knight Riders,field,0,1,85,75,140,155,Punjab Kings,PBKS,1 wickets,Jitesh Sharma
1601,2021,final,Royal Challengers Bangalore,Rajasthan Royals,RCB,RR,"IS Bindra Stadium, Mohali",Mohali,pace,Royal Challengers Bangalore,bat,0,0,82,83,149,142,Royal Challengers Bangalore,RCB,5 wickets,Dinesh Karthik
1602,2024,league,Kolkata Knight Riders,Gujarat Titans,KKR,GT,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Kolkata Knight Riders,field,0,1,85,86,179,163,Kolkata Knight Riders,KKR,49 runs,Shreyas Iyer
1603,2020,league,Lucknow Super Giants,Sunrisers Hyderabad,LSG,SRH,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Lucknow Super Giants,field,0,1,81,78,186,162,Lucknow Super Giants,LSG,34 runs,Marcus Stoinis
1604,2022,playoff,Chennai Super Kings,Gujarat Titans,CSK,GT,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Chennai Super Kings,bat,0,1,90,86,165,177,Gujarat Titans,GT,20 runs,Shubman Gill
1605,2026,final,Punjab Kings,Delhi Capitals,PBKS,DC,"IS Bindra Stadium, Mohali",Mohali,pace,Delhi Capitals,field,1,0,75,80,145,109,Punjab Kings,PBKS,41 runs,Arshdeep Singh
1606,2022,league,Delhi Capitals,Sunrisers Hyderabad,DC,SRH,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Delhi Capitals,field,0,1,80,78,194,203,Sunrisers Hyderabad,SRH,4 wickets,T Natarajan
1607,2024,league,Kolkata Knight Riders,Royal Challengers Bangalore,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,balanced,Kolkata Knight Riders,field,1,0,85,82,185,162,Kolkata Knight Riders,KKR,6 wickets,Sunil Narine
1608,2018,league,Kolkata Knight Riders,Mumbai Indians,KKR,MI,"Eden Gardens, Kolkata",Kolkata,balanced,Mumbai Indians,field,1,0,85,88,196,187,Kolkata Knight Riders,KKR,28 runs,Venkatesh Iyer
1609,2026,playoff,Royal Challengers Bangalore,Mumbai Indians,RCB,MI,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Mumbai Indians,field,1,0,82,88,165,169,Mumbai Indians,MI,6 wickets,Piyush Chawla
1610,2024,league,Kolkata Knight Riders,Rajasthan Royals,KKR,RR,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Rajasthan Royals,bat,0,0,85,83,156,165,Rajasthan Royals,RR,39 runs,Yashasvi Jaiswal
1611,2025,playoff,Kolkata Knight Riders,Chennai Super Kings,KKR,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Kolkata Knight Riders,bat,0,1,85,90,179,198,Chennai Super Kings,CSK,6 runs,Shivam Dube
1612,2025,league,Punjab Kings,Lucknow Super Giants,PBKS,LSG,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Lucknow Super Giants,bat,0,0,75,81,170,148,Punjab Kings,PBKS,3 wickets,Jonny Bairstow
1613,2021,league,Sunrisers Hyderabad,Punjab Kings,SRH,PBKS,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Sunrisers Hyderabad,bat,1,0,78,75,167,181,Punjab Kings,PBKS,2 wickets,Shikhar Dhawan
1614,2022,playoff,Chennai Super Kings,Mumbai Indians,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,batting,Mumbai Indians,bat,0,1,90,88,237,240,Mumbai Indians,MI,4 wickets,Jasprit Bumrah
1615,2025,final,Mumbai Indians,Delhi Capitals,MI,DC,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Mumbai Indians,bat,0,0,88,80,195,206,Delhi Capitals,DC,43 runs,Rishabh Pant
1616,2020,league,Gujarat Titans,Delhi Capitals,GT,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Gujarat Titans,field,0,1,86,80,151,147,Gujarat Titans,GT,6 wickets,Rashid Khan
1617,2022,league,Gujarat Titans,Royal Challengers Bangalore,GT,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Gujarat Titans,field,1,0,86,82,138,146,Royal Challengers Bangalore,RCB,35 runs,Virat Kohli
1618,2025,league,Lucknow Super Giants,Gujarat Titans,LSG,GT,"Wankhede Stadium, Mumbai",Mumbai,batting,Gujarat Titans,bat,0,0,81,86,149,151,Gujarat Titans,GT,34 runs,Rashid Khan
1619,2023,league,Lucknow Super Giants,Sunrisers Hyderabad,LSG,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Lucknow Super Giants,field,0,0,81,78,170,189,Sunrisers Hyderabad,SRH,48 runs,T Natarajan
1620,2026,league,Mumbai Indians,Rajasthan Royals,MI,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Rajasthan Royals,field,0,1,88,83,205,179,Mumbai Indians,MI,1 wickets,Ishan Kishan
1621,2019,league,Gujarat Titans,Lucknow Super Giants,GT,LSG,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Lucknow Super Giants,bat,1,0,86,81,113,140,Lucknow Super Giants,LSG,18 runs,Ravi Bishnoi
1622,2022,playoff,Lucknow Super Giants,Rajasthan Royals,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Rajasthan Royals,bat,0,1,81,83,194,172,Lucknow Super Giants,LSG,3 wickets,Marcus Stoinis
1623,2025,league,Sunrisers Hyderabad,Mumbai Indians,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,batting,Mumbai Indians,field,0,1,78,88,170,164,Sunrisers Hyderabad,SRH,27 runs,T Natarajan
1624,2022,league,Rajasthan Royals,Gujarat Titans,RR,GT,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Gujarat Titans,bat,0,0,83,86,152,117,Rajasthan Royals,RR,7 wickets,Yuzvendra Chahal
1625,2026,league,Lucknow Super Giants,Kolkata Knight Riders,LSG,KKR,"Eden Gardens, Kolkata",Kolkata,balanced,Kolkata Knight Riders,field,0,1,81,85,181,151,Lucknow Super Giants,LSG,7 runs,Ravi Bishnoi
1626,2022,league,Mumbai Indians,Gujarat Titans,MI,GT,"Wankhede Stadium, Mumbai",Mumbai,batting,Mumbai Indians,bat,1,0,88,86,123,150,Gujarat Titans,GT,9 runs,Shubman Gill
1627,2026,league,Mumbai Indians,Royal Challengers Bangalore,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,batting,Royal Challengers Bangalore,field,1,0,88,82,198,205,Royal Challengers Bangalore,RCB,2 wickets,Mohammed Siraj
1628,2021,playoff,Lucknow Super Giants,Gujarat Titans,LSG,GT,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Gujarat Titans,field,1,0,81,86,185,166,Lucknow Super Giants,LSG,44 runs,KL Rahul
1629,2020,league,Punjab Kings,Chennai Super Kings,PBKS,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Chennai Super Kings,bat,0,1,75,90,173,177,Chennai Super Kings,CSK,2 wickets,Ruturaj Gaikwad
1630,2023,playoff,Sunrisers Hyderabad,Chennai Super Kings,SRH,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Chennai Super Kings,bat,0,1,78,90,192,206,Chennai Super Kings,CSK,25 runs,Shivam Dube
1631,2023,league,Chennai Super Kings,Punjab Kings,CSK,PBKS,"IS Bindra Stadium, Mohali",Mohali,pace,Punjab Kings,field,0,1,90,75,137,163,Punjab Kings,PBKS,3 wickets,Arshdeep Singh
1632,2018,league,Royal Challengers Bangalore,Punjab Kings,RCB,PBKS,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Royal Challengers Bangalore,bat,1,0,82,75,171,193,Punjab Kings,PBKS,3 wickets,Kagiso Rabada
1633,2022,league,Royal Challengers Bangalore,Kolkata Knight Riders,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,balanced,Kolkata Knight Riders,field,0,1,82,85,161,142,Royal Challengers Bangalore,RCB,1 wickets,Dinesh Karthik
1634,2021,league,Delhi Capitals,Mumbai Indians,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,bat,1,0,80,88,163,187,Mumbai Indians,MI,18 runs,Ishan Kishan
1635,2021,league,Gujarat Titans,Royal Challengers Bangalore,GT,RCB,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Royal Challengers Bangalore,field,0,1,86,82,165,156,Gujarat Titans,GT,14 runs,David Miller
1636,2022,league,Mumbai Indians,Royal Challengers Bangalore,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,batting,Mumbai Indians,field,1,0,88,82,180,167,Mumbai Indians,MI,6 wickets,Jasprit Bumrah
1637,2019,league,Delhi Capitals,Sunrisers Hyderabad,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Sunrisers Hyderabad,bat,1,0,80,78,180,149,Delhi Capitals,DC,7 wickets,Tristan Stubbs
1638,2022,playoff,Mumbai Indians,Rajasthan Royals,MI,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Mumbai Indians,field,0,1,88,83,172,185,Rajasthan Royals,RR,1 wickets,Shimron Hetmyer
1639,2019,league,Sunrisers Hyderabad,Mumbai Indians,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,batting,Sunrisers Hyderabad,field,0,1,78,88,154,158,Mumbai Indians,MI,6 wickets,Jasprit Bumrah
1640,2018,league,Mumbai Indians,Delhi Capitals,MI,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Mumbai Indians,field,0,0,88,80,170,130,Mumbai Indians,MI,16 runs,Piyush Chawla
1641,2024,league,Mumbai Indians,Lucknow Super Giants,MI,LSG,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Lucknow Super Giants,field,0,1,88,81,128,155,Lucknow Super Giants,LSG,2 wickets,Mark Wood
1642,2018,league,Royal Challengers Bangalore,Mumbai Indians,RCB,MI,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Royal Challengers Bangalore,field,1,0,82,88,157,186,Mumbai Indians,MI,4 wickets,Tim David
1643,2026,final,Kolkata Knight Riders,Sunrisers Hyderabad,KKR,SRH,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Sunrisers Hyderabad,field,0,1,85,78,155,146,Kolkata Knight Riders,KKR,4 wickets,Varun Chakravarthy
1644,2025,league,Delhi Capitals,Gujarat Titans,DC,GT,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Gujarat Titans,field,0,1,80,86,179,168,Delhi Capitals,DC,24 runs,Kuldeep Yadav
1645,2018,playoff,Sunrisers Hyderabad,Kolkata Knight Riders,SRH,KKR,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Sunrisers Hyderabad,bat,1,0,78,85,142,115,Sunrisers Hyderabad,SRH,7 wickets,Bhuvneshwar Kumar
1646,2020,league,Kolkata Knight Riders,Royal Challengers Bangalore,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,balanced,Royal Challengers Bangalore,bat,1,0,85,82,179,142,Kolkata Knight Riders,KKR,3 wickets,Sunil Narine
1647,2018,league,Rajasthan Royals,Lucknow Super Giants,RR,LSG,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Lucknow Super Giants,field,0,1,83,81,216,241,Lucknow Super Giants,LSG,16 runs,Nicholas Pooran
1648,2023,league,Punjab Kings,Lucknow Super Giants,PBKS,LSG,"Wankhede Stadium, Mumbai",Mumbai,batting,Punjab Kings,field,0,0,75,81,155,145,Punjab Kings,PBKS,2 wickets,Liam Livingstone
1649,2025,league,Royal Challengers Bangalore,Kolkata Knight Riders,RCB,KKR,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Kolkata Knight Riders,field,1,0,82,85,167,168,Kolkata Knight Riders,KKR,20 runs,Shreyas Iyer
1650,2026,league,Rajasthan Royals,Royal Challengers Bangalore,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Royal Challengers Bangalore,field,1,0,83,82,203,171,Rajasthan Royals,RR,12 runs,Riyan Parag
1651,2020,league,Rajasthan Royals,Delhi Capitals,RR,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Rajasthan Royals,field,1,0,83,80,188,193,Delhi Capitals,DC,3 wickets,Axar Patel
1652,2021,league,Rajasthan Royals,Delhi Capitals,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,field,0,1,83,80,123,128,Delhi Capitals,DC,14 runs,David Warner
1653,2024,playoff,Punjab Kings,Delhi Capitals,PBKS,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,bat,0,1,75,80,184,167,Punjab Kings,PBKS,23 runs,Shikhar Dhawan
1654,2018,league,Lucknow Super Giants,Gujarat Titans,LSG,GT,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Lucknow Super Giants,field,0,1,81,86,187,216,Gujarat Titans,GT,15 runs,Wriddhiman Saha
1655,2026,league,Sunrisers Hyderabad,Punjab Kings,SRH,PBKS,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Punjab Kings,bat,1,0,78,75,137,102,Sunrisers Hyderabad,SRH,47 runs,Travis Head
1656,2020,final,Punjab Kings,Lucknow Super Giants,PBKS,LSG,"IS Bindra Stadium, Mohali",Mohali,pace,Punjab Kings,field,1,0,75,81,170,135,Punjab Kings,PBKS,5 wickets,Shikhar Dhawan
1657,2026,league,Rajasthan Royals,Lucknow Super Giants,RR,LSG,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Rajasthan Royals,field,0,1,83,81,131,103,Rajasthan Royals,RR,7 wickets,Trent Boult
1658,2023,league,Rajasthan Royals,Gujarat Titans,RR,GT,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Rajasthan Royals,field,0,1,83,86,162,156,Rajasthan Royals,RR,39 runs,Jos Buttler
1659,2019,league,Kolkata Knight Riders,Chennai Super Kings,KKR,CSK,"IS Bindra Stadium, Mohali",Mohali,pace,Chennai Super Kings,bat,0,0,85,90,115,142,Chennai Super Kings,CSK,5 wickets,Ruturaj Gaikwad
1660,2022,playoff,Mumbai Indians,Royal Challengers Bangalore,MI,RCB,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Royal Challengers Bangalore,field,0,0,88,82,190,163,Mumbai Indians,MI,18 runs,Jasprit Bumrah
1661,2022,league,Kolkata Knight Riders,Chennai Super Kings,KKR,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Kolkata Knight Riders,field,0,1,85,90,237,212,Kolkata Knight Riders,KKR,7 wickets,Varun Chakravarthy
1662,2024,league,Mumbai Indians,Delhi Capitals,MI,DC,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Mumbai Indians,field,0,0,88,80,127,137,Delhi Capitals,DC,31 runs,Rishabh Pant
1663,2026,league,Royal Challengers Bangalore,Mumbai Indians,RCB,MI,"Wankhede Stadium, Mumbai",Mumbai,batting,Royal Challengers Bangalore,bat,0,1,82,88,175,182,Mumbai Indians,MI,4 wickets,Tilak Varma
1664,2024,league,Delhi Capitals,Royal Challengers Bangalore,DC,RCB,"IS Bindra Stadium, Mohali",Mohali,pace,Royal Challengers Bangalore,field,0,0,80,82,157,123,Delhi Capitals,DC,7 wickets,Kuldeep Yadav
1665,2025,league,Mumbai Indians,Chennai Super Kings,MI,CSK,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Mumbai Indians,bat,0,0,88,90,175,178,Chennai Super Kings,CSK,5 runs,Shivam Dube
1666,2023,league,Gujarat Titans,Chennai Super Kings,GT,CSK,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Chennai Super Kings,field,1,0,86,90,179,200,Chennai Super Kings,CSK,12 runs,Ruturaj Gaikwad
1667,2019,league,Sunrisers Hyderabad,Kolkata Knight Riders,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,balanced,Sunrisers Hyderabad,field,0,1,78,85,161,136,Sunrisers Hyderabad,SRH,19 runs,Nitish Kumar Reddy
1668,2025,league,Sunrisers Hyderabad,Chennai Super Kings,SRH,CSK,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Sunrisers Hyderabad,bat,1,0,78,90,182,166,Sunrisers Hyderabad,SRH,2 runs,Abhishek Sharma
1669,2023,league,Mumbai Indians,Lucknow Super Giants,MI,LSG,"Wankhede Stadium, Mumbai",Mumbai,batting,Mumbai Indians,field,1,0,88,81,169,153,Mumbai Indians,MI,49 runs,Suryakumar Yadav
1670,2019,league,Chennai Super Kings,Lucknow Super Giants,CSK,LSG,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Lucknow Super Giants,field,1,0,90,81,145,172,Lucknow Super Giants,LSG,6 wickets,KL Rahul
1671,2019,league,Gujarat Titans,Lucknow Super Giants,GT,LSG,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Lucknow Super Giants,field,0,0,86,81,138,144,Lucknow Super Giants,LSG,4 wickets,Ravi Bishnoi
1672,2026,league,Mumbai Indians,Punjab Kings,MI,PBKS,"IS Bindra Stadium, Mohali",Mohali,pace,Punjab Kings,field,0,1,88,75,186,160,Mumbai Indians,MI,4 wickets,Jasprit Bumrah
1673,2026,league,Chennai Super Kings,Kolkata Knight Riders,CSK,KKR,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Kolkata Knight Riders,bat,1,0,90,85,190,216,Kolkata Knight Riders,KKR,4 runs,Shreyas Iyer
1674,2021,league,Rajasthan Royals,Sunrisers Hyderabad,RR,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Sunrisers Hyderabad,field,1,0,83,78,183,186,Sunrisers Hyderabad,SRH,8 runs,Nitish Kumar Reddy
1675,2019,league,Sunrisers Hyderabad,Mumbai Indians,SRH,MI,"Eden Gardens, Kolkata",Kolkata,balanced,Mumbai Indians,field,0,0,78,88,146,105,Sunrisers Hyderabad,SRH,42 runs,Aiden Markram
1676,2022,league,Mumbai Indians,Chennai Super Kings,MI,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Chennai Super Kings,field,0,1,88,90,158,118,Mumbai Indians,MI,42 runs,Rohit Sharma
1677,2018,league,Mumbai Indians,Rajasthan Royals,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,batting,Mumbai Indians,field,1,0,88,83,187,209,Rajasthan Royals,RR,4 wickets,Riyan Parag
1678,2021,league,Gujarat Titans,Delhi Capitals,GT,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Gujarat Titans,field,0,1,86,80,162,153,Gujarat Titans,GT,1 wickets,Mohammed Shami
1679,2021,league,Gujarat Titans,Royal Challengers Bangalore,GT,RCB,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Gujarat Titans,bat,0,0,86,82,202,162,Gujarat Titans,GT,8 runs,Rashid Khan
1680,2025,league,Chennai Super Kings,Delhi Capitals,CSK,DC,"Eden Gardens, Kolkata",Kolkata,balanced,Delhi Capitals,bat,0,0,90,80,191,164,Chennai Super Kings,CSK,34 runs,Ravindra Jadeja
1681,2021,league,Gujarat Titans,Lucknow Super Giants,GT,LSG,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Gujarat Titans,field,0,1,86,81,177,183,Lucknow Super Giants,LSG,26 runs,Marcus Stoinis
1682,2024,league,Chennai Super Kings,Rajasthan Royals,CSK,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Rajasthan Royals,field,0,1,90,83,211,183,Chennai Super Kings,CSK,39 runs,MS Dhoni
1683,2025,league,Punjab Kings,Mumbai Indians,PBKS,MI,"Wankhede Stadium, Mumbai",Mumbai,batting,Mumbai Indians,bat,0,1,75,88,147,122,Punjab Kings,PBKS,46 runs,Arshdeep Singh
1684,2020,league,Delhi Capitals,Chennai Super Kings,DC,CSK,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Delhi Capitals,field,0,0,80,90,197,209,Chennai Super Kings,CSK,5 wickets,Deepak Chahar
1685,2026,league,Chennai Super Kings,Kolkata Knight Riders,CSK,KKR,"Eden Gardens, Kolkata",Kolkata,balanced,Kolkata Knight Riders,field,0,1,90,85,184,212,Kolkata Knight Riders,KKR,36 runs,Sunil Narine
1686,2026,league,Kolkata Knight Riders,Delhi Capitals,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Kolkata Knight Riders,field,0,1,85,80,186,171,Kolkata Knight Riders,KKR,14 runs,Sunil Narine
1687,2023,league,Gujarat Titans,Lucknow Super Giants,GT,LSG,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Gujarat Titans,bat,1,0,86,81,176,161,Gujarat Titans,GT,5 wickets,Shubman Gill
1688,2026,league,Punjab Kings,Chennai Super Kings,PBKS,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Punjab Kings,bat,0,1,75,90,158,174,Chennai Super Kings,CSK,5 wickets,Ravindra Jadeja
1689,2019,league,Delhi Capitals,Mumbai Indians,DC,MI,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Delhi Capitals,field,0,0,80,88,155,165,Mumbai Indians,MI,7 wickets,Rohit Sharma
1690,2024,league,Mumbai Indians,Gujarat Titans,MI,GT,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Gujarat Titans,field,0,1,88,86,159,138,Mumbai Indians,MI,6 wickets,Rohit Sharma
1691,2022,league,Lucknow Super Giants,Mumbai Indians,LSG,MI,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Mumbai Indians,bat,1,0,81,88,149,173,Mumbai Indians,MI,9 runs,Suryakumar Yadav
1692,2022,league,Lucknow Super Giants,Chennai Super Kings,LSG,CSK,"IS Bindra Stadium, Mohali",Mohali,pace,Lucknow Super Giants,bat,0,0,81,90,148,175,Chennai Super Kings,CSK,3 wickets,Ruturaj Gaikwad
1693,2020,league,Kolkata Knight Riders,Mumbai Indians,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,batting,Kolkata Knight Riders,field,0,1,85,88,219,233,Mumbai Indians,MI,1 wickets,Piyush Chawla
1694,2026,playoff,Punjab Kings,Chennai Super Kings,PBKS,CSK,"IS Bindra Stadium, Mohali",Mohali,pace,Chennai Super Kings,field,1,0,75,90,108,81,Punjab Kings,PBKS,30 runs,Jonny Bairstow
1695,2019,league,Kolkata Knight Riders,Sunrisers Hyderabad,KKR,SRH,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Sunrisers Hyderabad,field,0,1,85,78,166,175,Sunrisers Hyderabad,SRH,30 runs,Abhishek Sharma
1696,2023,playoff,Delhi Capitals,Sunrisers Hyderabad,DC,SRH,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Sunrisers Hyderabad,field,0,1,80,78,241,212,Delhi Capitals,DC,12 runs,Jake Fraser-McGurk
1697,2025,league,Delhi Capitals,Lucknow Super Giants,DC,LSG,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Lucknow Super Giants,field,1,0,80,81,126,154,Lucknow Super Giants,LSG,7 wickets,Ayush Badoni
1698,2025,league,Lucknow Super Giants,Gujarat Titans,LSG,GT,"IS Bindra Stadium, Mohali",Mohali,pace,Lucknow Super Giants,field,0,0,81,86,152,164,Gujarat Titans,GT,5 wickets,Hardik Pandya
1699,2024,league,Kolkata Knight Riders,Rajasthan Royals,KKR,RR,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Kolkata Knight Riders,bat,0,0,85,83,167,186,Rajasthan Royals,RR,15 runs,Riyan Parag
1700,2018,league,Sunrisers Hyderabad,Mumbai Indians,SRH,MI,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Sunrisers Hyderabad,field,0,0,78,88,126,150,Mumbai Indians,MI,34 runs,Jasprit Bumrah
1701,2023,league,Royal Challengers Bangalore,Punjab Kings,RCB,PBKS,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Royal Challengers Bangalore,bat,0,0,82,75,194,171,Royal Challengers Bangalore,RCB,11 runs,Dinesh Karthik
1702,2026,league,Chennai Super Kings,Gujarat Titans,CSK,GT,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Gujarat Titans,field,1,0,90,86,133,156,Gujarat Titans,GT,28 runs,David Miller
1703,2022,playoff,Kolkata Knight Riders,Chennai Super Kings,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,balanced,Chennai Super Kings,field,1,0,85,90,126,85,Kolkata Knight Riders,KKR,28 runs,Andre Russell
1704,2024,league,Gujarat Titans,Punjab Kings,GT,PBKS,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Punjab Kings,field,0,0,86,75,156,160,Punjab Kings,PBKS,1 wickets,Sam Curran
1705,2018,league,Chennai Super Kings,Rajasthan Royals,CSK,RR,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Rajasthan Royals,field,0,0,90,83,199,187,Chennai Super Kings,CSK,27 runs,Devon Conway
1706,2025,league,Lucknow Super Giants,Punjab Kings,LSG,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Punjab Kings,field,0,0,81,75,199,208,Punjab Kings,PBKS,6 wickets,Liam Livingstone
1707,2023,playoff,Chennai Super Kings,Mumbai Indians,CSK,MI,"Wankhede Stadium, Mumbai",Mumbai,batting,Chennai Super Kings,bat,0,1,90,88,128,129,Mumbai Indians,MI,3 wickets,Suryakumar Yadav
1708,2019,league,Sunrisers Hyderabad,Rajasthan Royals,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Rajasthan Royals,field,0,1,78,83,165,141,Sunrisers Hyderabad,SRH,42 runs,Aiden Markram
