match_id,team1,team2,venue,pitch_type,match_format,toss_winner,toss_decision,team1_home,team2_home,team1_strength,team2_strength,team1_score,team2_score,winner
2760,India,Australia,"Newlands, Cape Town",pace,ODI,India,field,0,0,92,90,268,246,India
2761,South Africa,Sri Lanka,"Newlands, Cape Town",pace,ODI,South Africa,bat,1,0,84,72,161,95,South Africa
2762,West Indies,Afghanistan,"Wankhede Stadium, Mumbai",batting,T20,West Indies,bat,0,0,68,70,187,181,West Indies
2763,Bangladesh,Australia,"Shere Bangla Stadium, Dhaka",spin,T20,Australia,field,1,0,65,90,155,183,Australia
2764,Sri Lanka,West Indies,"Gaddafi Stadium, Lahore",spin,T20,West Indies,field,0,0,72,68,187,142,Sri Lanka
2765,England,West Indies,"Eden Gardens, Kolkata",balanced,ODI,West Indies,bat,0,0,85,68,284,306,West Indies
2766,Bangladesh,South Africa,"Wankhede Stadium, Mumbai",batting,T20,Bangladesh,field,0,0,65,84,108,127,South Africa
2767,Afghanistan,Bangladesh,"Lord's, London",pace,ODI,Afghanistan,bat,0,0,70,65,194,199,Bangladesh
2768,Bangladesh,Pakistan,Sydney Cricket Ground,balanced,ODI,Pakistan,bat,0,0,65,80,293,236,Bangladesh
2769,Sri Lanka,New Zealand,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,New Zealand,field,0,0,72,83,292,295,New Zealand
2770,South Africa,Australia,"Wankhede Stadium, Mumbai",batting,ODI,South Africa,field,0,0,84,90,305,261,South Africa
2771,Pakistan,West Indies,"The Oval, London",balanced,T20,West Indies,field,0,0,80,68,198,206,West Indies
2772,South Africa,India,"Hagley Oval, Christchurch",pace,ODI,India,field,0,0,84,92,248,186,South Africa
2773,New Zealand,Pakistan,"Lord's, London",pace,ODI,Pakistan,bat,0,0,83,80,246,235,New Zealand
2774,South Africa,Sri Lanka,Sydney Cricket Ground,balanced,T20,Sri Lanka,field,0,0,84,72,134,159,Sri Lanka
2775,India,England,"Shere Bangla Stadium, Dhaka",spin,ODI,England,field,0,0,92,85,279,316,England
2776,Bangladesh,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,ODI,Bangladesh,field,1,0,65,70,333,320,Bangladesh
2777,South Africa,Pakistan,"Shere Bangla Stadium, Dhaka",spin,ODI,South Africa,field,0,0,84,80,159,198,Pakistan
2778,West Indies,Australia,"Gaddafi Stadium, Lahore",spin,ODI,Australia,field,0,0,68,90,278,313,Australia
2779,England,Pakistan,Melbourne Cricket Ground,pace,ODI,Pakistan,field,0,0,85,80,345,298,England
2780,Afghanistan,Pakistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Afghanistan,bat,0,0,70,80,236,210,Afghanistan
2781,Afghanistan,South Africa,"Kensington Oval, Barbados",batting,ODI,Afghanistan,field,0,0,70,84,338,386,South Africa
2782,Pakistan,West Indies,"Newlands, Cape Town",pace,T20,West Indies,field,0,0,80,68,203,187,Pakistan
2783,England,Australia,"Lord's, London",pace,T20,England,field,1,0,85,90,95,105,Australia
2784,Afghanistan,Sri Lanka,"Lord's, London",pace,ODI,Afghanistan,field,0,0,70,72,216,171,Afghanistan
2785,Afghanistan,Australia,"Eden Gardens, Kolkata",balanced,ODI,Australia,field,0,0,70,90,266,298,Australia
2786,Afghanistan,Bangladesh,"Gaddafi Stadium, Lahore",spin,T20,Afghanistan,field,0,0,70,65,127,106,Afghanistan
2787,South Africa,West Indies,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,South Africa,field,0,0,84,68,292,325,West Indies
2788,Australia,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Australia,bat,0,0,90,65,289,213,Australia
2789,Sri Lanka,Pakistan,Dubai International Stadium,spin,ODI,Sri Lanka,bat,0,1,72,80,271,251,Sri Lanka
2790,Sri Lanka,Australia,"Hagley Oval, Christchurch",pace,T20,Sri Lanka,field,0,0,72,90,132,147,Australia
2791,Australia,South Africa,"R. Premadasa Stadium, Colombo",spin,T20,South Africa,bat,0,0,90,84,195,171,Australia
2792,England,Afghanistan,Melbourne Cricket Ground,pace,ODI,England,field,0,0,85,70,201,160,England
2793,New Zealand,West Indies,"The Oval, London",balanced,ODI,New Zealand,field,0,0,83,68,170,112,New Zealand
2794,Australia,Sri Lanka,"Wankhede Stadium, Mumbai",batting,T20,Australia,field,0,0,90,72,179,194,Sri Lanka
2795,Sri Lanka,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,England,bat,0,0,72,85,255,274,England
2796,England,Pakistan,"Newlands, Cape Town",pace,T20,England,bat,0,0,85,80,166,130,England
2797,Sri Lanka,Bangladesh,"Hagley Oval, Christchurch",pace,T20,Bangladesh,bat,0,0,72,65,219,244,Bangladesh
2798,India,South Africa,"Gaddafi Stadium, Lahore",spin,T20,South Africa,field,0,0,92,84,161,127,India
2799,Afghanistan,England,"Shere Bangla Stadium, Dhaka",spin,T20,Afghanistan,field,0,0,70,85,157,124,Afghanistan
2800,India,West Indies,Melbourne Cricket Ground,pace,T20,India,field,0,0,92,68,151,174,West Indies
2801,Pakistan,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,ODI,Sri Lanka,field,0,0,80,72,269,313,Sri Lanka
2802,Afghanistan,England,Dubai International Stadium,spin,ODI,England,field,0,0,70,85,290,301,England
2803,Australia,Sri Lanka,"Lord's, London",pace,T20,Australia,bat,0,0,90,72,138,126,Australia
2804,Afghanistan,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Bangladesh,bat,0,0,70,65,290,303,Bangladesh
2805,South Africa,Bangladesh,"MA Chidambaram Stadium, Chennai",spin,T20,South Africa,field,0,0,84,65,177,182,Bangladesh
2806,South Africa,Sri Lanka,"Gaddafi Stadium, Lahore",spin,T20,South Africa,field,0,0,84,72,189,143,South Africa
2807,England,New Zealand,"The Oval, London",balanced,T20,New Zealand,bat,1,0,85,83,214,219,New Zealand
2808,West Indies,England,"Newlands, Cape Town",pace,ODI,England,bat,0,0,68,85,204,207,England
2809,Australia,West Indies,"Newlands, Cape Town",pace,T20,Australia,field,0,0,90,68,109,92,Australia
2810,Pakistan,West Indies,"The Oval, London",balanced,ODI,Pakistan,field,0,0,80,68,205,176,Pakistan
2811,India,Pakistan,Dubai International Stadium,spin,ODI,Pakistan,bat,0,1,92,80,283,331,Pakistan
2812,Pakistan,Afghanistan,"Wankhede Stadium, Mumbai",batting,T20,Afghanistan,bat,0,0,80,70,182,169,Pakistan
2813,Pakistan,South Africa,"Lord's, London",pace,T20,Pakistan,field,0,0,80,84,200,183,Pakistan
2814,New Zealand,India,"Gaddafi Stadium, Lahore",spin,T20,India,field,0,0,83,92,193,150,New Zealand
2815,Bangladesh,England,"Shere Bangla Stadium, Dhaka",spin,ODI,Bangladesh,bat,1,0,65,85,258,303,England
2816,India,South Africa,Dubai International Stadium,spin,T20,India,bat,0,0,92,84,172,192,South Africa
2817,Sri Lanka,Afghanistan,Dubai International Stadium,spin,T20,Afghanistan,bat,0,0,72,70,147,119,Sri Lanka
2818,New Zealand,Bangladesh,"MA Chidambaram Stadium, Chennai",spin,ODI,New Zealand,bat,0,0,83,65,182,134,New Zealand
2819,West Indies,India,"Lord's, London",pace,T20,India,bat,0,0,68,92,220,230,India
2820,Sri Lanka,Pakistan,Sydney Cricket Ground,balanced,ODI,Sri Lanka,bat,0,0,72,80,227,159,Sri Lanka
2821,Australia,Pakistan,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Pakistan,bat,0,0,90,80,208,242,Pakistan
2822,New Zealand,Bangladesh,"Gaddafi Stadium, Lahore",spin,T20,New Zealand,bat,0,0,83,65,167,119,New Zealand
2823,Australia,New Zealand,"Eden Gardens, Kolkata",balanced,T20,Australia,field,0,0,90,83,139,152,New Zealand
2824,Pakistan,Australia,"MA Chidambaram Stadium, Chennai",spin,ODI,Pakistan,bat,0,0,80,90,311,354,Australia
2825,Bangladesh,Australia,"MA Chidambaram Stadium, Chennai",spin,ODI,Bangladesh,bat,0,0,65,90,286,302,Australia
2826,Bangladesh,Afghanistan,"Kensington Oval, Barbados",batting,T20,Bangladesh,field,0,0,65,70,178,193,Afghanistan
2827,Afghanistan,West Indies,"Newlands, Cape Town",pace,T20,West Indies,field,0,0,70,68,180,140,Afghanistan
2828,Bangladesh,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,T20,Bangladesh,field,1,0,65,70,177,190,Afghanistan
2829,India,West Indies,"Kensington Oval, Barbados",batting,ODI,West Indies,field,0,1,92,68,289,296,West Indies
2830,England,Afghanistan,"R. Premadasa Stadium, Colombo",spin,ODI,England,field,0,0,85,70,254,200,England
2831,Bangladesh,India,"Gaddafi Stadium, Lahore",spin,ODI,India,bat,0,0,65,92,200,216,India
2832,Afghanistan,Bangladesh,"R. Premadasa Stadium, Colombo",spin,T20,Afghanistan,field,0,0,70,65,170,143,Afghanistan
2833,Pakistan,Australia,Sydney Cricket Ground,balanced,ODI,Pakistan,bat,0,1,80,90,264,307,Australia
2834,South Africa,Pakistan,"Lord's, London",pace,T20,Pakistan,field,0,0,84,80,128,135,Pakistan
2835,West Indies,New Zealand,"Lord's, London",pace,T20,West Indies,field,0,0,68,83,132,142,New Zealand
2836,England,West Indies,"The Oval, London",balanced,T20,England,field,1,0,85,68,90,60,England
2837,New Zealand,Afghanistan,"Kensington Oval, Barbados",batting,ODI,Afghanistan,bat,0,0,83,70,312,355,Afghanistan
2838,West Indies,New Zealand,Dubai International Stadium,spin,ODI,West Indies,field,0,0,68,83,252,241,West Indies
2839,Pakistan,England,"Lord's, London",pace,ODI,Pakistan,bat,0,1,80,85,314,359,England
2840,Afghanistan,West Indies,"R. Premadasa Stadium, Colombo",spin,ODI,Afghanistan,field,0,0,70,68,192,142,Afghanistan
2841,Afghanistan,India,Dubai International Stadium,spin,ODI,Afghanistan,field,0,0,70,92,188,167,Afghanistan
2842,Bangladesh,Afghanistan,"Kensington Oval, Barbados",batting,ODI,Afghanistan,bat,0,0,65,70,252,174,Bangladesh
2843,South Africa,Afghanistan,Sydney Cricket Ground,balanced,T20,Afghanistan,field,0,0,84,70,219,193,South Africa
2844,Pakistan,Afghanistan,"Gaddafi Stadium, Lahore",spin,ODI,Afghanistan,bat,1,0,80,70,262,245,Pakistan
2845,Pakistan,Bangladesh,Sydney Cricket Ground,balanced,T20,Pakistan,field,0,0,80,65,149,164,Bangladesh
2846,Sri Lanka,South Africa,Dubai International Stadium,spin,T20,Sri Lanka,field,0,0,72,84,113,105,Sri Lanka
2847,Australia,India,"Wankhede Stadium, Mumbai",batting,T20,India,field,0,1,90,92,162,116,Australia
2848,Afghanistan,India,"The Oval, London",balanced,ODI,India,field,0,0,70,92,257,290,India
2849,West Indies,Australia,"MA Chidambaram Stadium, Chennai",spin,T20,Australia,field,0,0,68,90,204,186,West Indies
2850,England,Afghanistan,"Wankhede Stadium, Mumbai",batting,T20,England,field,0,0,85,70,166,144,England
2851,Pakistan,Australia,"The Oval, London",balanced,ODI,Australia,field,0,0,80,90,183,125,Pakistan
2852,New Zealand,Australia,Melbourne Cricket Ground,pace,T20,New Zealand,bat,0,1,83,90,158,136,New Zealand
2853,West Indies,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,T20,Sri Lanka,bat,0,1,68,72,149,115,West Indies
2854,West Indies,Bangladesh,"Hagley Oval, Christchurch",pace,T20,West Indies,field,0,0,68,65,121,77,West Indies
2855,Australia,South Africa,Melbourne Cricket Ground,pace,T20,South Africa,bat,1,0,90,84,191,218,South Africa
2856,West Indies,Pakistan,"Lord's, London",pace,ODI,West Indies,field,0,0,68,80,198,215,Pakistan
2857,Sri Lanka,South Africa,"Eden Gardens, Kolkata",balanced,ODI,South Africa,field,0,0,72,84,341,298,Sri Lanka
2858,Pakistan,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Pakistan,bat,0,0,80,65,142,156,Bangladesh
2859,Afghanistan,England,"Kensington Oval, Barbados",batting,T20,Afghanistan,field,0,0,70,85,223,229,England
2860,Australia,Sri Lanka,"Gaddafi Stadium, Lahore",spin,T20,Sri Lanka,bat,0,0,90,72,244,260,Sri Lanka
2861,West Indies,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,West Indies,bat,0,0,68,85,388,409,England
2862,India,England,"Eden Gardens, Kolkata",balanced,T20,England,field,1,0,92,85,187,210,England
2863,South Africa,Afghanistan,"Wankhede Stadium, Mumbai",batting,T20,South Africa,field,0,0,84,70,90,107,Afghanistan
2864,India,South Africa,"Newlands, Cape Town",pace,ODI,India,field,0,1,92,84,210,224,South Africa
2865,Australia,Sri Lanka,"Gaddafi Stadium, Lahore",spin,ODI,Australia,bat,0,0,90,72,286,331,Sri Lanka
2866,Afghanistan,Pakistan,"MA Chidambaram Stadium, Chennai",spin,ODI,Afghanistan,field,0,0,70,80,186,187,Pakistan
2867,West Indies,New Zealand,"Eden Gardens, Kolkata",balanced,ODI,West Indies,field,0,0,68,83,180,138,West Indies
2868,West Indies,Sri Lanka,"Kensington Oval, Barbados",batting,ODI,Sri Lanka,field,1,0,68,72,264,288,Sri Lanka
2869,Pakistan,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Pakistan,bat,0,0,80,90,167,183,Australia
2870,England,India,"Lord's, London",pace,ODI,England,field,1,0,85,92,224,193,England
2871,Bangladesh,Australia,"The Oval, London",balanced,T20,Bangladesh,field,0,0,65,90,222,229,Australia
2872,Pakistan,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,T20,Pakistan,field,0,0,80,72,157,183,Sri Lanka
2873,Pakistan,Afghanistan,"Kensington Oval, Barbados",batting,T20,Pakistan,field,0,0,80,70,166,130,Pakistan
2874,Australia,South Africa,"The Oval, London",balanced,ODI,South Africa,field,0,0,90,84,289,336,South Africa
2875,England,Bangladesh,"Gaddafi Stadium, Lahore",spin,T20,England,field,0,0,85,65,124,134,Bangladesh
2876,New Zealand,South Africa,Dubai International Stadium,spin,T20,South Africa,field,0,0,83,84,141,135,New Zealand
2877,Pakistan,South Africa,"Kensington Oval, Barbados",batting,ODI,Pakistan,field,0,0,80,84,288,328,South Africa
2878,Afghanistan,England,"Kensington Oval, Barbados",batting,ODI,England,field,0,0,70,85,281,290,England
2879,Pakistan,New Zealand,"Newlands, Cape Town",pace,T20,Pakistan,field,0,0,80,83,164,188,New Zealand
2880,Bangladesh,Pakistan,"Newlands, Cape Town",pace,ODI,Bangladesh,field,0,0,65,80,214,221,Pakistan
2881,England,New Zealand,"Wankhede Stadium, Mumbai",batting,ODI,New Zealand,bat,0,0,85,83,183,198,New Zealand
2882,South Africa,India,"Wankhede Stadium, Mumbai",batting,T20,South Africa,bat,0,1,84,92,146,148,India
2883,India,Sri Lanka,"Newlands, Cape Town",pace,T20,India,bat,0,0,92,72,147,100,India
2884,Australia,South Africa,Melbourne Cricket Ground,pace,T20,South Africa,field,1,0,90,84,173,201,South Africa
2885,England,West Indies,"Lord's, London",pace,T20,England,bat,1,0,85,68,135,95,England
2886,Sri Lanka,England,"Kensington Oval, Barbados",batting,ODI,England,field,0,0,72,85,284,292,England
2887,Pakistan,India,"Lord's, London",pace,ODI,Pakistan,field,0,0,80,92,398,422,India
2888,England,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,ODI,England,field,0,1,85,72,267,291,Sri Lanka
2889,Pakistan,Sri Lanka,"Hagley Oval, Christchurch",pace,T20,Pakistan,field,0,0,80,72,153,117,Pakistan
2890,India,West Indies,"MA Chidambaram Stadium, Chennai",spin,T20,India,field,1,0,92,68,216,170,India
2891,New Zealand,India,Melbourne Cricket Ground,pace,ODI,New Zealand,bat,0,0,83,92,312,242,New Zealand
2892,New Zealand,West Indies,"Hagley Oval, Christchurch",pace,T20,West Indies,bat,1,0,83,68,194,219,West Indies
2893,Pakistan,West Indies,"Lord's, London",pace,ODI,Pakistan,bat,0,0,80,68,237,193,Pakistan
2894,Sri Lanka,Pakistan,"Hagley Oval, Christchurch",pace,ODI,Pakistan,bat,0,0,72,80,249,286,Pakistan
2895,India,New Zealand,"Kensington Oval, Barbados",batting,ODI,New Zealand,bat,0,0,92,83,333,290,India
2896,New Zealand,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,New Zealand,field,0,0,83,84,212,216,South Africa
2897,Australia,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,T20,Australia,field,0,0,90,72,124,99,Australia
2898,West Indies,South Africa,"The Oval, London",balanced,T20,West Indies,bat,0,0,68,84,148,117,West Indies
2899,Pakistan,Sri Lanka,"Lord's, London",pace,T20,Sri Lanka,field,0,0,80,72,176,146,Pakistan
2900,Australia,West Indies,"MA Chidambaram Stadium, Chennai",spin,ODI,West Indies,bat,0,0,90,68,205,132,Australia
2901,Pakistan,Sri Lanka,"Hagley Oval, Christchurch",pace,ODI,Sri Lanka,field,0,0,80,72,218,210,Pakistan
2902,New Zealand,South Africa,"Gaddafi Stadium, Lahore",spin,ODI,South Africa,field,0,0,83,84,316,300,New Zealand
2903,Sri Lanka,West Indies,"Eden Gardens, Kolkata",balanced,T20,Sri Lanka,field,0,0,72,68,192,166,Sri Lanka
2904,Pakistan,England,"Hagley Oval, Christchurch",pace,ODI,Pakistan,bat,0,0,80,85,276,293,England
2905,England,Sri Lanka,"Kensington Oval, Barbados",batting,ODI,England,field,0,0,85,72,282,244,England
2906,Sri Lanka,India,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Sri Lanka,field,0,1,72,92,165,181,India
2907,Australia,South Africa,"Wankhede Stadium, Mumbai",batting,T20,Australia,field,0,0,90,84,211,194,Australia
2908,India,Bangladesh,Dubai International Stadium,spin,ODI,Bangladesh,bat,0,0,92,65,257,294,Bangladesh
2909,India,Australia,"MA Chidambaram Stadium, Chennai",spin,T20,India,field,1,0,92,90,194,170,India
2910,Sri Lanka,New Zealand,Sydney Cricket Ground,balanced,T20,New Zealand,field,0,0,72,83,128,157,New Zealand
2911,Bangladesh,Afghanistan,"Kensington Oval, Barbados",batting,ODI,Bangladesh,field,0,0,65,70,336,361,Afghanistan
2912,West Indies,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,West Indies,bat,0,0,68,84,149,173,South Africa
2913,West Indies,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,ODI,West Indies,bat,0,1,68,72,251,273,Sri Lanka
2914,New Zealand,West Indies,"Shere Bangla Stadium, Dhaka",spin,ODI,West Indies,bat,0,0,83,68,220,186,New Zealand
2915,Australia,West Indies,"R. Premadasa Stadium, Colombo",spin,T20,West Indies,bat,0,0,90,68,171,149,Australia
2916,South Africa,New Zealand,"Lord's, London",pace,ODI,New Zealand,field,0,0,84,83,264,266,New Zealand
2917,Australia,West Indies,"Shere Bangla Stadium, Dhaka",spin,T20,Australia,field,0,0,90,68,209,170,Australia
2918,West Indies,Sri Lanka,"Eden Gardens, Kolkata",balanced,T20,West Indies,field,0,0,68,72,217,212,West Indies
2919,England,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Bangladesh,bat,0,0,85,65,337,320,England
2920,South Africa,India,"MA Chidambaram Stadium, Chennai",spin,ODI,South Africa,field,0,1,84,92,233,282,India
2921,New Zealand,Bangladesh,"Lord's, London",pace,ODI,Bangladesh,bat,0,0,83,65,239,254,Bangladesh
2922,England,Bangladesh,"R. Premadasa Stadium, Colombo",spin,ODI,England,field,0,0,85,65,315,317,Bangladesh
2923,New Zealand,England,"M. Chinnaswamy Stadium, Bangalore",batting,T20,New Zealand,field,0,0,83,85,201,183,New Zealand
2924,Sri Lanka,India,"MA Chidambaram Stadium, Chennai",spin,T20,India,field,0,1,72,92,183,139,Sri Lanka
2925,Sri Lanka,New Zealand,"Kensington Oval, Barbados",batting,T20,New Zealand,field,0,0,72,83,139,150,New Zealand
2926,India,Afghanistan,Sydney Cricket Ground,balanced,ODI,India,field,0,0,92,70,216,178,India
2927,New Zealand,West Indies,Dubai International Stadium,spin,ODI,West Indies,bat,0,0,83,68,281,282,West Indies
2928,Bangladesh,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Australia,field,0,0,65,90,203,160,Bangladesh
2929,Australia,Sri Lanka,"Shere Bangla Stadium, Dhaka",spin,T20,Sri Lanka,bat,0,0,90,72,199,182,Australia
2930,Sri Lanka,Pakistan,"Kensington Oval, Barbados",batting,T20,Pakistan,field,0,0,72,80,173,198,Pakistan
2931,Afghanistan,Australia,Dubai International Stadium,spin,T20,Australia,field,0,0,70,90,128,86,Afghanistan
2932,England,India,"Hagley Oval, Christchurch",pace,T20,England,field,0,0,85,92,180,208,India
2933,West Indies,Sri Lanka,"Newlands, Cape Town",pace,T20,West Indies,field,0,0,68,72,171,176,Sri Lanka
2934,India,Afghanistan,"Hagley Oval, Christchurch",pace,ODI,India,bat,0,0,92,70,327,352,Afghanistan
2935,Pakistan,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Pakistan,bat,0,0,80,90,213,240,Australia
2936,Bangladesh,Afghanistan,"Hagley Oval, Christchurch",pace,T20,Bangladesh,field,0,0,65,70,173,195,Afghanistan
2937,Bangladesh,South Africa,Sydney Cricket Ground,balanced,T20,South Africa,field,0,0,65,84,153,179,South Africa
2938,England,Pakistan,"The Oval, London",balanced,ODI,Pakistan,field,1,0,85,80,238,225,England
2939,West Indies,Bangladesh,"Eden Gardens, Kolkata",balanced,ODI,West Indies,bat,0,0,68,65,272,277,Bangladesh
2940,England,West Indies,"R. Premadasa Stadium, Colombo",spin,ODI,England,field,0,0,85,68,246,281,West Indies
2941,Australia,West Indies,Sydney Cricket Ground,balanced,T20,West Indies,field,1,0,90,68,190,203,West Indies
2942,Afghanistan,India,"Lord's, London",pace,ODI,India,field,0,0,70,92,180,117,Afghanistan
2943,Afghanistan,England,Melbourne Cricket Ground,pace,ODI,England,field,0,0,70,85,198,138,Afghanistan
2944,Pakistan,India,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,India,field,0,1,80,92,250,261,India
2945,Afghanistan,Pakistan,"Gaddafi Stadium, Lahore",spin,ODI,Pakistan,field,0,1,70,80,288,304,Pakistan
2946,Afghanistan,Australia,"The Oval, London",balanced,T20,Australia,field,0,0,70,90,131,160,Australia
2947,India,Pakistan,Sydney Cricket Ground,balanced,T20,Pakistan,field,0,0,92,80,189,143,India
2948,England,Pakistan,"Wankhede Stadium, Mumbai",batting,T20,England,field,0,0,85,80,156,185,Pakistan
2949,Sri Lanka,New Zealand,"The Oval, London",balanced,ODI,Sri Lanka,field,0,0,72,83,252,301,New Zealand
