innings_id,batsman,team,opponent,venue,pitch_type,match_format,batting_avg,strike_rate,batting_style,batting_position,is_home,opponent_strength,runs_scored,balls_faced,fours,sixes,not_out
4544,Shreyas Iyer,India,Australia,"Eden Gardens, Kolkata",balanced,ODI,44.2,96.7,right,5,1,90,27,25,2,0,0
4545,Heinrich Klaasen,South Africa,Pakistan,"MA Chidambaram Stadium, Chennai",spin,ODI,41.5,112.7,right,5,0,80,14,14,1,0,0
4546,Joe Root,England,Australia,"Newlands, Cape Town",pace,ODI,51.2,87.5,right,4,0,90,9,9,0,0,0
4547,Steve Smith,Australia,Pakistan,Melbourne Cricket Ground,pace,T20,56.8,86.4,right,3,1,80,21,43,1,0,0
4548,Jos Buttler,England,South Africa,"Kensington Oval, Barbados",batting,ODI,39.8,118.2,right,6,0,84,29,24,2,0,0
4549,KL Rahul,India,Sri Lanka,"Hagley Oval, Christchurch",pace,T20,47.5,87.3,right,4,0,72,33,35,2,0,0
4550,Tom Latham,New Zealand,Pakistan,"Wankhede Stadium, Mumbai",batting,T20,39.8,78.4,left,2,0,80,12,17,1,0,0
4551,Jonny Bairstow,England,Sri Lanka,Melbourne Cricket Ground,pace,ODI,42.3,104.5,right,5,0,72,0,1,0,0,0
4552,Dhananjaya de Silva,Sri Lanka,Australia,"Lord's, London",pace,ODI,37.1,86.5,right,5,0,90,50,57,3,0,0
4553,Jos Buttler,England,Afghanistan,Melbourne Cricket Ground,pace,ODI,39.8,118.2,right,7,0,70,45,31,2,1,0
4554,Aiden Markram,South Africa,Sri Lanka,Melbourne Cricket Ground,pace,ODI,38.9,87.1,right,3,0,72,14,15,1,0,0
4555,Kane Williamson,New Zealand,Australia,"Hagley Oval, Christchurch",pace,ODI,48.5,81.3,right,4,1,90,0,1,0,0,0
4556,Fakhar Zaman,Pakistan,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,42.1,94.3,left,1,0,85,3,2,0,0,1
4557,Jonny Bairstow,England,Australia,"Eden Gardens, Kolkata",balanced,ODI,42.3,104.5,right,6,0,90,45,37,3,0,0
4558,Azmatullah Omarzai,Afghanistan,New Zealand,"Wankhede Stadium, Mumbai",batting,T20,32.4,96.8,right,6,0,83,14,15,1,0,0
4559,Saud Shakeel,Pakistan,New Zealand,"Hagley Oval, Christchurch",pace,T20,46.3,82.4,left,6,0,83,18,19,1,0,0
4560,Kyle Mayers,West Indies,Pakistan,"R. Premadasa Stadium, Colombo",spin,ODI,33.5,95.1,left,5,0,80,1,1,0,0,0
4561,Charith Asalanka,Sri Lanka,Pakistan,Dubai International Stadium,spin,T20,35.2,92.1,left,6,0,80,3,2,0,0,0
4562,Hashmatullah Shahidi,Afghanistan,Pakistan,"Kensington Oval, Barbados",batting,ODI,35.6,72.4,left,3,0,80,83,111,7,1,0
4563,Babar Azam,Pakistan,India,"Lord's, London",pace,T20,56.2,88.9,right,4,0,92,12,17,1,0,0
4564,Travis Head,Australia,Pakistan,"Kensington Oval, Barbados",batting,ODI,44.9,101.3,left,6,0,80,11,9,0,0,1
4565,Steve Smith,Australia,New Zealand,"Gaddafi Stadium, Lahore",spin,T20,56.8,86.4,right,3,0,83,10,16,1,0,1
4566,Rassie van der Dussen,South Africa,Bangladesh,"Shere Bangla Stadium, Dhaka",spin,ODI,48.2,84.5,right,6,0,65,72,87,6,2,0
4567,Glenn Phillips,New Zealand,England,"MA Chidambaram Stadium, Chennai",spin,ODI,35.6,98.2,right,6,0,85,0,1,0,0,0
4568,Hashmatullah Shahidi,Afghanistan,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,35.6,72.4,left,4,0,85,34,40,3,0,0
4569,Mitchell Marsh,Australia,Bangladesh,"MA Chidambaram Stadium, Chennai",spin,ODI,38.5,92.6,right,6,0,65,10,11,0,0,0
4570,Jos Buttler,England,Pakistan,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,39.8,118.2,right,6,0,80,19,15,1,0,0
4571,Rohit Sharma,India,Bangladesh,"Wankhede Stadium, Mumbai",batting,ODI,49.7,91.5,right,1,1,65,34,69,3,0,0
4572,Daryl Mitchell,New Zealand,Sri Lanka,"Lord's, London",pace,ODI,43.1,93.5,right,5,0,72,34,34,2,1,0
4573,KL Rahul,India,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,T20,47.5,87.3,right,4,0,72,30,25,3,0,0
4574,Imam-ul-Haq,Pakistan,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,T20,49.5,79.1,left,1,0,72,0,1,0,0,0
4575,Shubman Gill,India,Pakistan,"Lord's, London",pace,ODI,52.3,98.1,right,1,0,80,95,103,7,2,0
4576,Glenn Phillips,New Zealand,South Africa,"The Oval, London",balanced,ODI,35.6,98.2,right,5,0,84,28,36,2,0,0
4577,Shreyas Iyer,India,New Zealand,"Hagley Oval, Christchurch",pace,T20,44.2,96.7,right,5,0,83,14,16,1,0,0
4578,Kyle Mayers,West Indies,England,"Gaddafi Stadium, Lahore",spin,ODI,33.5,95.1,left,5,0,85,29,27,2,0,0
4579,Marnus Labuschagne,Australia,West Indies,"Shere Bangla Stadium, Dhaka",spin,T20,53.1,84.2,right,3,0,68,0,1,0,0,0
4580,Pathum Nissanka,Sri Lanka,Australia,Sydney Cricket Ground,balanced,ODI,39.4,85.6,right,2,0,90,0,1,0,0,0
4581,Travis Head,Australia,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,ODI,44.9,101.3,left,5,0,70,41,33,3,1,0
4582,Joe Root,England,Afghanistan,Sydney Cricket Ground,balanced,T20,51.2,87.5,right,3,0,70,28,33,2,0,0
4583,Charith Asalanka,Sri Lanka,Pakistan,Sydney Cricket Ground,balanced,ODI,35.2,92.1,left,5,0,80,4,4,0,0,0
4584,Rahmanullah Gurbaz,Afghanistan,West Indies,"Hagley Oval, Christchurch",pace,T20,38.1,102.5,right,2,0,68,0,1,0,0,0
4585,Imam-ul-Haq,Pakistan,New Zealand,"Newlands, Cape Town",pace,T20,49.5,79.1,left,2,0,83,28,35,3,0,0
4586,Dhananjaya de Silva,Sri Lanka,Pakistan,"Eden Gardens, Kolkata",balanced,T20,37.1,86.5,right,6,0,80,7,8,0,0,0
4587,Pathum Nissanka,Sri Lanka,Bangladesh,"Gaddafi Stadium, Lahore",spin,T20,39.4,85.6,right,1,0,65,0,1,0,0,0
4588,Rahmanullah Gurbaz,Afghanistan,Sri Lanka,Sydney Cricket Ground,balanced,ODI,38.1,102.5,right,2,0,72,14,21,1,0,0
4589,Steve Smith,Australia,India,Sydney Cricket Ground,balanced,ODI,56.8,86.4,right,4,1,92,19,19,1,0,0
4590,Tamim Iqbal,Bangladesh,Australia,Dubai International Stadium,spin,ODI,36.1,80.5,left,1,0,90,28,32,1,0,0
4591,Rahmanullah Gurbaz,Afghanistan,India,"Newlands, Cape Town",pace,ODI,38.1,102.5,right,2,0,92,20,20,1,0,0
4592,Tom Latham,New Zealand,England,"Shere Bangla Stadium, Dhaka",spin,ODI,39.8,78.4,left,2,0,85,5,6,0,0,1
4593,Kyle Mayers,West Indies,New Zealand,"Kensington Oval, Barbados",batting,ODI,33.5,95.1,left,5,1,83,25,27,2,0,0
4594,Shimron Hetmyer,West Indies,England,"Newlands, Cape Town",pace,ODI,31.2,98.7,left,6,0,85,28,36,2,0,0
4595,Devon Conway,New Zealand,Australia,Sydney Cricket Ground,balanced,T20,45.2,85.7,left,2,0,90,16,19,1,0,0
4596,Shai Hope,West Indies,Afghanistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,40.2,78.6,right,1,0,70,5,5,0,0,0
4597,Brandon King,West Indies,Afghanistan,"R. Premadasa Stadium, Colombo",spin,T20,35.8,91.2,right,1,0,70,6,6,0,0,1
4598,Joe Root,England,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,ODI,51.2,87.5,right,4,0,70,31,28,2,0,0
4599,Charith Asalanka,Sri Lanka,England,"Shere Bangla Stadium, Dhaka",spin,ODI,35.2,92.1,left,6,0,85,0,1,0,0,0
4600,Virat Kohli,India,Sri Lanka,"Hagley Oval, Christchurch",pace,T20,59.1,93.2,right,3,0,72,42,44,3,0,0
4601,Hashmatullah Shahidi,Afghanistan,West Indies,"R. Premadasa Stadium, Colombo",spin,T20,35.6,72.4,left,4,0,68,8,15,0,0,0
4602,Ibrahim Zadran,Afghanistan,West Indies,"R. Premadasa Stadium, Colombo",spin,ODI,41.2,82.3,right,1,0,68,4,4,0,0,0
4603,Glenn Phillips,New Zealand,West Indies,"Eden Gardens, Kolkata",balanced,ODI,35.6,98.2,right,6,0,68,18,18,1,0,0
4604,Aiden Markram,South Africa,Bangladesh,"Kensington Oval, Barbados",batting,T20,38.9,87.1,right,4,0,65,26,21,2,0,0
4605,Heinrich Klaasen,South Africa,England,"Kensington Oval, Barbados",batting,T20,41.5,112.7,right,6,0,85,28,22,3,0,0
4606,Shimron Hetmyer,West Indies,Bangladesh,"Gaddafi Stadium, Lahore",spin,ODI,31.2,98.7,left,5,0,65,26,23,2,0,0
4607,Daryl Mitchell,New Zealand,Afghanistan,Dubai International Stadium,spin,ODI,43.1,93.5,right,5,0,70,0,1,0,0,0
4608,Mohammad Rizwan,Pakistan,Afghanistan,"R. Premadasa Stadium, Colombo",spin,T20,44.8,81.2,right,6,0,70,3,4,0,0,0
4609,Tamim Iqbal,Bangladesh,Pakistan,"R. Premadasa Stadium, Colombo",spin,T20,36.1,80.5,left,2,0,80,11,16,1,0,0
4610,Mitchell Marsh,Australia,Sri Lanka,Dubai International Stadium,spin,T20,38.5,92.6,right,5,0,72,0,1,0,0,1
4611,KL Rahul,India,West Indies,"Lord's, London",pace,ODI,47.5,87.3,right,4,0,68,23,22,2,0,0
4612,Fakhar Zaman,Pakistan,Bangladesh,Melbourne Cricket Ground,pace,ODI,42.1,94.3,left,1,0,65,19,18,1,0,0
4613,Mahmudullah,Bangladesh,New Zealand,Sydney Cricket Ground,balanced,ODI,33.9,76.8,right,7,0,83,17,32,1,0,0
4614,Ibrahim Zadran,Afghanistan,Australia,"MA Chidambaram Stadium, Chennai",spin,T20,41.2,82.3,right,2,0,90,10,11,0,0,0
4615,Harry Brook,England,West Indies,Dubai International Stadium,spin,T20,48.7,103.2,right,5,0,68,3,3,0,0,0
4616,Jos Buttler,England,India,"Hagley Oval, Christchurch",pace,T20,39.8,118.2,right,7,0,92,20,15,1,0,0
4617,Litton Das,Bangladesh,South Africa,"Wankhede Stadium, Mumbai",batting,T20,34.2,88.4,right,2,0,84,31,40,3,0,0
4618,Tamim Iqbal,Bangladesh,South Africa,"Newlands, Cape Town",pace,ODI,36.1,80.5,left,2,0,84,16,14,1,0,0
4619,Glenn Phillips,New Zealand,Australia,Dubai International Stadium,spin,T20,35.6,98.2,right,5,0,90,4,2,0,0,0
4620,Aiden Markram,South Africa,New Zealand,Sydney Cricket Ground,balanced,ODI,38.9,87.1,right,4,0,83,19,28,1,0,0
4621,Litton Das,Bangladesh,Pakistan,"Shere Bangla Stadium, Dhaka",spin,ODI,34.2,88.4,right,1,1,80,13,12,1,0,0
4622,Shimron Hetmyer,West Indies,India,"Hagley Oval, Christchurch",pace,T20,31.2,98.7,left,6,0,92,0,1,0,0,0
4623,Mohammad Rizwan,Pakistan,Australia,"Lord's, London",pace,ODI,44.8,81.2,right,6,0,90,26,28,2,0,0
4624,Shreyas Iyer,India,Pakistan,"R. Premadasa Stadium, Colombo",spin,ODI,44.2,96.7,right,5,0,80,6,7,0,0,0
4625,Charith Asalanka,Sri Lanka,Afghanistan,"Gaddafi Stadium, Lahore",spin,ODI,35.2,92.1,left,6,0,70,53,47,4,1,0
4626,Kyle Mayers,West Indies,New Zealand,"R. Premadasa Stadium, Colombo",spin,T20,33.5,95.1,left,6,0,83,19,18,1,0,0
4627,Dhananjaya de Silva,Sri Lanka,Australia,"Hagley Oval, Christchurch",pace,T20,37.1,86.5,right,5,0,90,2,2,0,0,0
4628,Shubman Gill,India,Afghanistan,"Wankhede Stadium, Mumbai",batting,T20,52.3,98.1,right,2,1,70,5,6,0,0,1
4629,Azmatullah Omarzai,Afghanistan,Pakistan,"Wankhede Stadium, Mumbai",batting,T20,32.4,96.8,right,6,0,80,8,9,0,0,0
4630,Hashmatullah Shahidi,Afghanistan,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,T20,35.6,72.4,left,4,0,72,0,1,0,0,0
4631,Glenn Phillips,New Zealand,India,"Wankhede Stadium, Mumbai",batting,ODI,35.6,98.2,right,5,0,92,36,46,3,0,0
4632,Fakhar Zaman,Pakistan,South Africa,Sydney Cricket Ground,balanced,T20,42.1,94.3,left,1,0,84,2,2,0,0,0
4633,Marnus Labuschagne,Australia,South Africa,"Shere Bangla Stadium, Dhaka",spin,ODI,53.1,84.2,right,4,0,84,78,100,7,2,1
4634,Pathum Nissanka,Sri Lanka,Bangladesh,"Eden Gardens, Kolkata",balanced,ODI,39.4,85.6,right,2,0,65,32,37,2,0,0
4635,Travis Head,Australia,Afghanistan,Sydney Cricket Ground,balanced,T20,44.9,101.3,left,5,1,70,1,1,0,0,0
4636,Imam-ul-Haq,Pakistan,Bangladesh,"Kensington Oval, Barbados",batting,ODI,49.5,79.1,left,1,0,65,63,141,6,2,0
4637,Tamim Iqbal,Bangladesh,West Indies,"Shere Bangla Stadium, Dhaka",spin,ODI,36.1,80.5,left,1,1,68,51,61,4,1,0
4638,Harry Brook,England,Australia,"MA Chidambaram Stadium, Chennai",spin,ODI,48.7,103.2,right,6,0,90,22,17,1,0,0
4639,Dhananjaya de Silva,Sri Lanka,Afghanistan,"Eden Gardens, Kolkata",balanced,T20,37.1,86.5,right,5,0,70,0,1,0,0,0
4640,Shakib Al Hasan,Bangladesh,Sri Lanka,"Shere Bangla Stadium, Dhaka",spin,ODI,37.8,82.1,left,5,1,72,22,36,1,0,0
4641,KL Rahul,India,Australia,"Shere Bangla Stadium, Dhaka",spin,ODI,47.5,87.3,right,3,0,90,6,6,0,0,1
4642,Mohammad Rizwan,Pakistan,South Africa,Dubai International Stadium,spin,T20,44.8,81.2,right,6,0,84,0,1,0,0,0
4643,Shakib Al Hasan,Bangladesh,India,"MA Chidambaram Stadium, Chennai",spin,ODI,37.8,82.1,left,5,0,92,9,9,0,0,0
4644,Pathum Nissanka,Sri Lanka,Afghanistan,"Eden Gardens, Kolkata",balanced,ODI,39.4,85.6,right,2,0,70,34,43,3,0,0
4645,Najibullah Zadran,Afghanistan,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,T20,28.9,108.7,left,6,0,72,8,6,0,0,0
4646,Ben Stokes,England,West Indies,"Shere Bangla Stadium, Dhaka",spin,ODI,40.1,95.8,left,5,0,68,0,1,0,0,1
4647,Harry Brook,England,Sri Lanka,Sydney Cricket Ground,balanced,T20,48.7,103.2,right,6,0,72,3,2,0,0,0
4648,Glenn Phillips,New Zealand,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,T20,35.6,98.2,right,5,0,90,7,8,0,0,0
4649,Aiden Markram,South Africa,West Indies,"MA Chidambaram Stadium, Chennai",spin,T20,38.9,87.1,right,4,0,68,14,16,0,0,0
4650,Najibullah Zadran,Afghanistan,South Africa,"Eden Gardens, Kolkata",balanced,T20,28.9,108.7,left,6,0,84,2,1,0,0,0
4651,Quinton de Kock,South Africa,Bangladesh,"Hagley Oval, Christchurch",pace,T20,44.6,96.3,left,2,0,65,9,8,0,0,0
4652,Shreyas Iyer,India,Australia,"The Oval, London",balanced,ODI,44.2,96.7,right,5,0,90,3,3,0,0,0
4653,KL Rahul,India,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,47.5,87.3,right,3,1,90,54,79,4,1,0
4654,Fakhar Zaman,Pakistan,South Africa,"Kensington Oval, Barbados",batting,ODI,42.1,94.3,left,2,0,84,37,38,2,0,0
4655,Babar Azam,Pakistan,Bangladesh,"Shere Bangla Stadium, Dhaka",spin,ODI,56.2,88.9,right,3,0,65,1,1,0,0,0
4656,Harry Brook,England,South Africa,"The Oval, London",balanced,T20,48.7,103.2,right,5,1,84,51,37,4,0,0
4657,Heinrich Klaasen,South Africa,Afghanistan,"The Oval, London",balanced,ODI,41.5,112.7,right,5,0,70,22,20,1,0,0
4658,Mohammad Rizwan,Pakistan,West Indies,"Kensington Oval, Barbados",batting,ODI,44.8,81.2,right,6,0,68,64,79,6,2,0
4659,Kane Williamson,New Zealand,Pakistan,"The Oval, London",balanced,T20,48.5,81.3,right,3,0,80,18,24,1,0,0
4660,Devon Conway,New Zealand,India,"Shere Bangla Stadium, Dhaka",spin,ODI,45.2,85.7,left,2,0,92,16,19,1,0,1
4661,Travis Head,Australia,West Indies,"Hagley Oval, Christchurch",pace,ODI,44.9,101.3,left,5,0,68,14,16,1,0,0
4662,Devon Conway,New Zealand,Afghanistan,"Eden Gardens, Kolkata",balanced,ODI,45.2,85.7,left,2,0,70,41,43,4,1,1
4663,Glenn Phillips,New Zealand,India,"The Oval, London",balanced,ODI,35.6,98.2,right,5,0,92,20,18,2,0,1
4664,Jos Buttler,England,South Africa,"MA Chidambaram Stadium, Chennai",spin,ODI,39.8,118.2,right,7,0,84,0,1,0,0,0
4665,Shai Hope,West Indies,Pakistan,Sydney Cricket Ground,balanced,T20,40.2,78.6,right,2,0,80,8,11,0,0,0
4666,Virat Kohli,India,New Zealand,"Kensington Oval, Barbados",batting,ODI,59.1,93.2,right,4,0,83,37,43,2,1,0
4667,Aiden Markram,South Africa,England,Melbourne Cricket Ground,pace,T20,38.9,87.1,right,3,0,85,10,12,1,0,0
4668,Tamim Iqbal,Bangladesh,Pakistan,Sydney Cricket Ground,balanced,T20,36.1,80.5,left,1,0,80,1,1,0,0,1
4669,Charith Asalanka,Sri Lanka,West Indies,"Gaddafi Stadium, Lahore",spin,ODI,35.2,92.1,left,5,0,68,32,26,2,0,0
4670,Azmatullah Omarzai,Afghanistan,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,32.4,96.8,right,6,0,85,10,8,0,0,0
4671,David Miller,South Africa,India,"Newlands, Cape Town",pace,T20,36.8,101.4,left,6,1,92,24,23,2,0,0
4672,Quinton de Kock,South Africa,Bangladesh,"Lord's, London",pace,T20,44.6,96.3,left,2,0,65,23,28,2,0,1
4673,Steve Smith,Australia,Pakistan,"R. Premadasa Stadium, Colombo",spin,T20,56.8,86.4,right,4,0,80,21,24,2,0,0
4674,Ben Stokes,England,West Indies,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,40.1,95.8,left,5,0,68,97,111,8,1,0
4675,Marnus Labuschagne,Australia,Afghanistan,"Eden Gardens, Kolkata",balanced,T20,53.1,84.2,right,4,0,70,0,1,0,0,0
4676,Quinton de Kock,South Africa,England,"Newlands, Cape Town",pace,T20,44.6,96.3,left,1,1,85,2,1,0,0,0
4677,Kyle Mayers,West Indies,South Africa,"Wankhede Stadium, Mumbai",batting,ODI,33.5,95.1,left,5,0,84,9,10,0,0,1
4678,Ibrahim Zadran,Afghanistan,South Africa,"Kensington Oval, Barbados",batting,ODI,41.2,82.3,right,2,0,84,2,2,0,0,0
4679,KL Rahul,India,Australia,"Lord's, London",pace,T20,47.5,87.3,right,4,0,90,1,1,0,0,1
4680,Steve Smith,Australia,Bangladesh,Dubai International Stadium,spin,T20,56.8,86.4,right,3,0,65,21,22,2,0,0
4681,Devon Conway,New Zealand,West Indies,Sydney Cricket Ground,balanced,T20,45.2,85.7,left,2,0,68,71,120,7,1,0
4682,Hashmatullah Shahidi,Afghanistan,South Africa,"Eden Gardens, Kolkata",balanced,T20,35.6,72.4,left,3,0,84,14,19,0,0,1
4683,Najibullah Zadran,Afghanistan,Bangladesh,"The Oval, London",balanced,ODI,28.9,108.7,left,5,0,65,7,6,0,0,0
4684,Tamim Iqbal,Bangladesh,India,"Kensington Oval, Barbados",batting,ODI,36.1,80.5,left,2,0,92,7,7,0,0,1
4685,Tom Latham,New Zealand,Pakistan,Sydney Cricket Ground,balanced,T20,39.8,78.4,left,2,0,80,11,18,1,0,0
4686,Shubman Gill,India,Afghanistan,"Newlands, Cape Town",pace,T20,52.3,98.1,right,2,0,70,2,2,0,0,0
4687,Shimron Hetmyer,West Indies,Afghanistan,"Hagley Oval, Christchurch",pace,T20,31.2,98.7,left,6,0,70,39,39,2,1,1
4688,Harry Brook,England,India,"Shere Bangla Stadium, Dhaka",spin,ODI,48.7,103.2,right,6,0,92,0,1,0,0,0
4689,Travis Head,Australia,Pakistan,"Lord's, London",pace,ODI,44.9,101.3,left,6,0,80,0,1,0,0,0
4690,Jos Buttler,England,India,"Hagley Oval, Christchurch",pace,T20,39.8,118.2,right,7,0,92,0,1,0,0,1
4691,Steve Smith,Australia,India,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,56.8,86.4,right,3,0,92,10,13,0,0,0
4692,Dhananjaya de Silva,Sri Lanka,West Indies,Melbourne Cricket Ground,pace,ODI,37.1,86.5,right,5,0,68,44,56,2,0,0
4693,Tom Latham,New Zealand,West Indies,Melbourne Cricket Ground,pace,ODI,39.8,78.4,left,2,0,68,1,1,0,0,0
4694,Sadeera Samarawickrama,Sri Lanka,Afghanistan,Sydney Cricket Ground,balanced,ODI,31.5,84.3,right,6,0,70,3,3,0,0,0
4695,Daryl Mitchell,New Zealand,Afghanistan,"R. Premadasa Stadium, Colombo",spin,ODI,43.1,93.5,right,6,0,70,3,2,0,0,0
4696,Marnus Labuschagne,Australia,West Indies,"Wankhede Stadium, Mumbai",batting,T20,53.1,84.2,right,3,0,68,3,3,0,0,0
4697,Shreyas Iyer,India,South Africa,"Newlands, Cape Town",pace,T20,44.2,96.7,right,6,0,84,19,19,1,0,1
4698,Charith Asalanka,Sri Lanka,India,"Eden Gardens, Kolkata",balanced,ODI,35.2,92.1,left,5,0,92,4,4,0,0,0
4699,Rassie van der Dussen,South Africa,West Indies,"Shere Bangla Stadium, Dhaka",spin,T20,48.2,84.5,right,5,0,68,34,40,3,0,0
4700,Sadeera Samarawickrama,Sri Lanka,Australia,"Newlands, Cape Town",pace,ODI,31.5,84.3,right,5,0,90,0,1,0,0,0
4701,Jonny Bairstow,England,South Africa,"Newlands, Cape Town",pace,T20,42.3,104.5,right,6,0,84,34,35,3,0,1
4702,Rahmanullah Gurbaz,Afghanistan,Sri Lanka,"Gaddafi Stadium, Lahore",spin,ODI,38.1,102.5,right,1,0,72,5,4,0,0,0
4703,Heinrich Klaasen,South Africa,Bangladesh,"Hagley Oval, Christchurch",pace,ODI,41.5,112.7,right,5,0,65,100,95,11,3,0
4704,Rassie van der Dussen,South Africa,Bangladesh,"Hagley Oval, Christchurch",pace,T20,48.2,84.5,right,6,0,65,0,1,0,0,0
4705,Charith Asalanka,Sri Lanka,Pakistan,"Gaddafi Stadium, Lahore",spin,ODI,35.2,92.1,left,5,0,80,12,9,1,0,0
4706,Jonny Bairstow,England,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,ODI,42.3,104.5,right,5,0,70,73,72,5,1,0
4707,Steve Smith,Australia,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,T20,56.8,86.4,right,4,0,65,0,1,0,0,1
4708,Imam-ul-Haq,Pakistan,New Zealand,"Lord's, London",pace,ODI,49.5,79.1,left,2,0,83,0,1,0,0,0
4709,Rahmanullah Gurbaz,Afghanistan,England,"MA Chidambaram Stadium, Chennai",spin,T20,38.1,102.5,right,2,0,85,7,7,0,0,0
4710,Ben Stokes,England,Australia,"Kensington Oval, Barbados",batting,T20,40.1,95.8,left,5,0,90,1,1,0,0,1
4711,Ben Stokes,England,New Zealand,Melbourne Cricket Ground,pace,T20,40.1,95.8,left,5,0,83,14,15,1,0,0
4712,David Warner,Australia,West Indies,"Newlands, Cape Town",pace,ODI,45.3,97.1,left,1,0,68,5,4,0,0,0
4713,Kyle Mayers,West Indies,Australia,"The Oval, London",balanced,ODI,33.5,95.1,left,5,0,90,12,15,0,0,0
4714,David Warner,Australia,West Indies,Melbourne Cricket Ground,pace,T20,45.3,97.1,left,2,1,68,9,8,0,0,0
4715,Rahmanullah Gurbaz,Afghanistan,Sri Lanka,"Lord's, London",pace,T20,38.1,102.5,right,1,0,72,7,9,0,0,0
4716,Tom Latham,New Zealand,Pakistan,"Hagley Oval, Christchurch",pace,T20,39.8,78.4,left,2,1,80,69,121,7,1,1
4717,Litton Das,Bangladesh,India,"Eden Gardens, Kolkata",balanced,ODI,34.2,88.4,right,1,0,92,6,6,0,0,0
4718,Rahmanullah Gurbaz,Afghanistan,Bangladesh,"The Oval, London",balanced,T20,38.1,102.5,right,1,0,65,39,35,3,1,1
4719,Mahmudullah,Bangladesh,Sri Lanka,"Newlands, Cape Town",pace,ODI,33.9,76.8,right,7,0,72,45,47,5,0,1
4720,Najibullah Zadran,Afghanistan,South Africa,"Wankhede Stadium, Mumbai",batting,T20,28.9,108.7,left,5,0,84,7,6,0,0,0
4721,Quinton de Kock,South Africa,Afghanistan,"R. Premadasa Stadium, Colombo",spin,T20,44.6,96.3,left,1,0,70,5,5,0,0,0
4722,Shimron Hetmyer,West Indies,Afghanistan,"The Oval, London",balanced,T20,31.2,98.7,left,6,0,70,0,1,0,0,1
4723,Sadeera Samarawickrama,Sri Lanka,Bangladesh,"Eden Gardens, Kolkata",balanced,T20,31.5,84.3,right,5,0,65,0,1,0,0,0
4724,Quinton de Kock,South Africa,Australia,Melbourne Cricket Ground,pace,ODI,44.6,96.3,left,2,0,90,47,43,4,1,0
4725,Devon Conway,New Zealand,England,Melbourne Cricket Ground,pace,T20,45.2,85.7,left,2,0,85,13,21,0,0,0
4726,Sadeera Samarawickrama,Sri Lanka,India,"Eden Gardens, Kolkata",balanced,ODI,31.5,84.3,right,6,0,92,7,9,0,0,0
4727,Babar Azam,Pakistan,Sri Lanka,"Shere Bangla Stadium, Dhaka",spin,T20,56.2,88.9,right,3,0,72,24,25,2,0,0
4728,Quinton de Kock,South Africa,India,Melbourne Cricket Ground,pace,ODI,44.6,96.3,left,2,0,92,5,5,0,0,0
4729,Shreyas Iyer,India,West Indies,"Wankhede Stadium, Mumbai",batting,ODI,44.2,96.7,right,5,1,68,4,3,0,0,0
4730,Devon Conway,New Zealand,Bangladesh,"Newlands, Cape Town",pace,ODI,45.2,85.7,left,2,0,65,11,17,0,0,0
4731,Virat Kohli,India,South Africa,"Hagley Oval, Christchurch",pace,ODI,59.1,93.2,right,3,0,84,161,141,11,4,1
4732,Najibullah Zadran,Afghanistan,West Indies,Melbourne Cricket Ground,pace,ODI,28.9,108.7,left,6,0,68,22,16,2,0,0
4733,Ibrahim Zadran,Afghanistan,New Zealand,"Eden Gardens, Kolkata",balanced,T20,41.2,82.3,right,1,0,83,5,8,0,0,0
4734,Shai Hope,West Indies,India,Melbourne Cricket Ground,pace,ODI,40.2,78.6,right,2,0,92,13,16,1,0,0
4735,Mohammad Rizwan,Pakistan,West Indies,"Newlands, Cape Town",pace,T20,44.8,81.2,right,5,0,68,9,10,0,0,0
4736,Shakib Al Hasan,Bangladesh,Afghanistan,"Eden Gardens, Kolkata",balanced,ODI,37.8,82.1,left,5,0,70,74,79,8,1,0
4737,Devon Conway,New Zealand,West Indies,Sydney Cricket Ground,balanced,ODI,45.2,85.7,left,1,0,68,5,6,0,0,0
4738,Dhananjaya de Silva,Sri Lanka,Pakistan,"The Oval, London",balanced,ODI,37.1,86.5,right,6,0,80,23,22,2,0,0
4739,Glenn Phillips,New Zealand,India,Sydney Cricket Ground,balanced,T20,35.6,98.2,right,5,0,92,7,9,0,0,0
4740,Jonny Bairstow,England,Sri Lanka,"Hagley Oval, Christchurch",pace,ODI,42.3,104.5,right,6,0,72,19,14,1,0,0
4741,Azmatullah Omarzai,Afghanistan,Bangladesh,"R. Premadasa Stadium, Colombo",spin,ODI,32.4,96.8,right,6,0,65,31,32,2,0,0
