innings_id,bowler,team,opponent,venue,pitch_type,match_format,bowling_avg,bowling_sr,bowling_econ,bowling_type,is_home,opponent_strength,overs_bowled,runs_conceded,wickets_taken,maidens,dot_balls
4696,Anrich Nortje,South Africa,Afghanistan,Sydney Cricket Ground,balanced,ODI,24.8,26.9,5.5,fast,0,70,7,40,2,2,21
4697,Dushmantha Chameera,Sri Lanka,England,Melbourne Cricket Ground,pace,ODI,29.1,33.8,5.5,fast,0,85,10,47,5,0,25
4698,Taskin Ahmed,Bangladesh,Sri Lanka,"Shere Bangla Stadium, Dhaka",spin,ODI,30.5,35.8,5.4,fast,1,72,9,32,3,0,23
4699,Pat Cummins,Australia,Bangladesh,"Hagley Oval, Christchurch",pace,ODI,25.7,29.8,5.0,fast,0,65,10,59,5,0,28
4700,Keshav Maharaj,South Africa,West Indies,"R. Premadasa Stadium, Colombo",spin,T20,31.5,38.2,4.8,spin,0,68,3,9,3,0,9
4701,Adam Zampa,Australia,England,"The Oval, London",balanced,ODI,29.3,35.2,5.1,spin,0,85,6,32,2,0,15
4702,Mohammed Siraj,India,West Indies,"Eden Gardens, Kolkata",balanced,T20,28.4,31.9,5.4,fast,1,68,3,19,3,0,6
4703,Adam Zampa,Australia,South Africa,"MA Chidambaram Stadium, Chennai",spin,T20,29.3,35.2,5.1,spin,0,84,3,11,3,0,8
4704,Noor Ahmad,Afghanistan,Sri Lanka,Dubai International Stadium,spin,ODI,27.5,31.8,4.7,spin,0,72,7,31,4,0,19
4705,Mitchell Santner,New Zealand,West Indies,"Shere Bangla Stadium, Dhaka",spin,ODI,35.1,42.3,4.7,spin,0,68,10,16,7,0,32
4706,Mohammad Nawaz,Pakistan,England,Dubai International Stadium,spin,ODI,35.2,41.5,5.0,spin,0,85,8,49,5,0,19
4707,Keshav Maharaj,South Africa,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,31.5,38.2,4.8,spin,0,85,9,41,3,1,25
4708,Alzarri Joseph,West Indies,Sri Lanka,"The Oval, London",balanced,ODI,27.5,30.8,5.3,fast,0,72,10,44,6,0,30
4709,Trent Boult,New Zealand,Bangladesh,"Hagley Oval, Christchurch",pace,ODI,25.6,29.1,5.1,fast,1,65,8,24,7,0,32
4710,Rashid Khan,Afghanistan,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,18.5,22.3,4.1,spin,0,84,9,22,5,1,31
4711,Mitchell Santner,New Zealand,England,Sydney Cricket Ground,balanced,T20,35.1,42.3,4.7,spin,0,85,3,36,0,0,5
4712,Marco Jansen,South Africa,Pakistan,Melbourne Cricket Ground,pace,T20,27.1,31.4,5.0,fast,0,80,4,43,2,0,6
4713,Dilshan Madushanka,Sri Lanka,England,Sydney Cricket Ground,balanced,ODI,28.3,32.5,5.3,fast,0,85,9,49,4,2,20
4714,Maheesh Theekshana,Sri Lanka,Bangladesh,"Newlands, Cape Town",pace,ODI,26.5,30.1,4.8,spin,0,65,10,29,3,2,29
4715,Mustafizur Rahman,Bangladesh,Pakistan,"MA Chidambaram Stadium, Chennai",spin,T20,28.7,33.1,5.0,fast,0,80,2,13,2,0,4
4716,Josh Hazlewood,Australia,New Zealand,"R. Premadasa Stadium, Colombo",spin,T20,25.1,30.5,4.7,fast,0,83,2,4,0,0,3
4717,Lockie Ferguson,New Zealand,West Indies,"Newlands, Cape Town",pace,T20,24.5,26.4,5.3,fast,0,68,4,21,4,0,10
4718,Mehidy Hasan Miraz,Bangladesh,South Africa,"Lord's, London",pace,T20,32.1,38.5,4.7,spin,0,84,2,6,0,0,5
4719,Akeal Hosein,West Indies,Afghanistan,Melbourne Cricket Ground,pace,ODI,29.8,34.1,4.8,spin,0,70,6,27,3,2,16
4720,Lungi Ngidi,South Africa,New Zealand,"Eden Gardens, Kolkata",balanced,ODI,26.3,29.7,5.4,fast,0,83,10,37,3,1,28
4721,Trent Boult,New Zealand,Bangladesh,"Eden Gardens, Kolkata",balanced,T20,25.6,29.1,5.1,fast,0,65,4,38,1,0,7
4722,Taskin Ahmed,Bangladesh,Afghanistan,"Wankhede Stadium, Mumbai",batting,ODI,30.5,35.8,5.4,fast,0,70,6,48,4,0,7
4723,Shaheen Afridi,Pakistan,Australia,"Hagley Oval, Christchurch",pace,ODI,24.1,27.5,5.1,fast,0,90,8,42,3,0,21
4724,Fazalhaq Farooqi,Afghanistan,India,"M. Chinnaswamy Stadium, Bangalore",batting,T20,24.2,26.8,5.1,fast,0,92,4,42,2,0,5
4725,Mitchell Santner,New Zealand,Pakistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,35.1,42.3,4.7,spin,0,80,3,28,1,0,6
4726,Keshav Maharaj,South Africa,Australia,Sydney Cricket Ground,balanced,T20,31.5,38.2,4.8,spin,0,90,2,3,0,0,4
4727,Lungi Ngidi,South Africa,Pakistan,Dubai International Stadium,spin,ODI,26.3,29.7,5.4,fast,0,80,7,20,5,0,21
4728,Akeal Hosein,West Indies,New Zealand,"Wankhede Stadium, Mumbai",batting,T20,29.8,34.1,4.8,spin,0,83,2,18,0,0,4
4729,Maheesh Theekshana,Sri Lanka,Bangladesh,Sydney Cricket Ground,balanced,T20,26.5,30.1,4.8,spin,0,65,2,14,1,0,4
4730,Mohammad Nawaz,Pakistan,West Indies,"MA Chidambaram Stadium, Chennai",spin,ODI,35.2,41.5,5.0,spin,0,68,10,52,7,0,27
4731,Mark Wood,England,India,"MA Chidambaram Stadium, Chennai",spin,ODI,28.9,31.2,5.6,fast,0,92,6,44,3,1,12
4732,Chris Woakes,England,South Africa,Dubai International Stadium,spin,ODI,30.2,35.1,5.1,fast,0,84,10,56,3,0,34
4733,Kuldeep Yadav,India,Sri Lanka,Sydney Cricket Ground,balanced,T20,27.8,33.5,5.1,spin,0,72,4,29,2,0,9
4734,Mujeeb Ur Rahman,Afghanistan,Bangladesh,Sydney Cricket Ground,balanced,ODI,25.1,29.5,4.5,spin,0,65,6,28,2,2,15
4735,Mark Wood,England,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,T20,28.9,31.2,5.6,fast,0,70,4,25,2,0,10
4736,Mitchell Starc,Australia,New Zealand,"The Oval, London",balanced,ODI,24.8,27.3,5.3,fast,0,83,8,62,4,0,16
4737,Mohammed Shami,India,Pakistan,Sydney Cricket Ground,balanced,ODI,26.1,28.7,5.2,fast,0,80,9,60,3,0,19
4738,Akeal Hosein,West Indies,England,"Newlands, Cape Town",pace,ODI,29.8,34.1,4.8,spin,0,85,9,28,2,1,25
4739,Kagiso Rabada,South Africa,Pakistan,"Shere Bangla Stadium, Dhaka",spin,ODI,25.4,28.6,5.2,fast,0,80,8,45,5,0,22
4740,Naseem Shah,Pakistan,South Africa,"Kensington Oval, Barbados",batting,ODI,28.5,32.1,5.3,fast,0,84,9,51,4,1,23
4741,Jason Holder,West Indies,Bangladesh,"Lord's, London",pace,ODI,31.2,37.5,5.0,fast,0,65,9,39,2,0,29
4742,Anrich Nortje,South Africa,Pakistan,"Kensington Oval, Barbados",batting,ODI,24.8,26.9,5.5,fast,0,80,10,52,5,2,26
4743,Reece Topley,England,Bangladesh,"Newlands, Cape Town",pace,T20,26.7,29.8,5.2,fast,0,65,4,35,4,0,6
4744,Matt Henry,New Zealand,Sri Lanka,"Gaddafi Stadium, Lahore",spin,ODI,26.2,28.8,5.0,fast,0,72,6,40,2,0,13
4745,Reece Topley,England,India,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,26.7,29.8,5.2,fast,0,92,9,57,2,0,16
4746,Chris Woakes,England,New Zealand,"Shere Bangla Stadium, Dhaka",spin,T20,30.2,35.1,5.1,fast,0,83,3,22,3,0,6
4747,Naveen-ul-Haq,Afghanistan,West Indies,Sydney Cricket Ground,balanced,T20,26.8,30.2,5.3,fast,0,68,4,24,1,0,9
4748,Mustafizur Rahman,Bangladesh,India,"Kensington Oval, Barbados",batting,T20,28.7,33.1,5.0,fast,0,92,3,20,0,0,6
4749,Akeal Hosein,West Indies,Australia,Sydney Cricket Ground,balanced,T20,29.8,34.1,4.8,spin,0,90,2,18,1,0,4
4750,Ravindra Jadeja,India,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,T20,32.5,42.1,4.8,spin,1,72,4,28,1,0,8
4751,Ravindra Jadeja,India,Pakistan,Sydney Cricket Ground,balanced,T20,32.5,42.1,4.8,spin,0,80,3,14,2,0,5
4752,Mohammed Shami,India,Afghanistan,"Wankhede Stadium, Mumbai",batting,ODI,26.1,28.7,5.2,fast,1,70,10,54,6,0,21
4753,Mitchell Santner,New Zealand,Australia,"MA Chidambaram Stadium, Chennai",spin,T20,35.1,42.3,4.7,spin,0,90,3,14,3,0,8
4754,Mohammed Siraj,India,New Zealand,"Gaddafi Stadium, Lahore",spin,T20,28.4,31.9,5.4,fast,0,83,4,33,2,0,8
4755,Matt Henry,New Zealand,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,T20,26.2,28.8,5.0,fast,0,70,4,42,2,0,6
4756,Mujeeb Ur Rahman,Afghanistan,Bangladesh,Dubai International Stadium,spin,ODI,25.1,29.5,4.5,spin,0,65,10,40,4,2,27
4757,Naveen-ul-Haq,Afghanistan,South Africa,Sydney Cricket Ground,balanced,T20,26.8,30.2,5.3,fast,0,84,4,39,3,0,7
4758,Trent Boult,New Zealand,Afghanistan,"Newlands, Cape Town",pace,ODI,25.6,29.1,5.1,fast,0,70,10,46,7,0,28
4759,Shaheen Afridi,Pakistan,New Zealand,"Newlands, Cape Town",pace,ODI,24.1,27.5,5.1,fast,0,83,10,40,7,0,29
4760,Shadab Khan,Pakistan,Australia,"Newlands, Cape Town",pace,T20,30.8,36.4,5.2,spin,0,90,4,16,2,0,9
4761,Mohammed Siraj,India,Sri Lanka,"Newlands, Cape Town",pace,T20,28.4,31.9,5.4,fast,0,72,3,21,2,0,5
4762,Jason Holder,West Indies,India,"R. Premadasa Stadium, Colombo",spin,T20,31.2,37.5,5.0,fast,0,92,3,22,0,0,5
4763,Taskin Ahmed,Bangladesh,Australia,"Wankhede Stadium, Mumbai",batting,T20,30.5,35.8,5.4,fast,0,90,4,36,1,0,5
4764,Kuldeep Yadav,India,New Zealand,Sydney Cricket Ground,balanced,T20,27.8,33.5,5.1,spin,0,83,4,36,3,0,7
4765,Naseem Shah,Pakistan,Afghanistan,"The Oval, London",balanced,T20,28.5,32.1,5.3,fast,0,70,4,28,3,0,10
4766,Anrich Nortje,South Africa,India,Melbourne Cricket Ground,pace,T20,24.8,26.9,5.5,fast,0,92,2,17,0,0,3
4767,Mitchell Santner,New Zealand,Bangladesh,"The Oval, London",balanced,T20,35.1,42.3,4.7,spin,0,65,3,19,1,0,8
4768,Mitchell Starc,Australia,Bangladesh,"Gaddafi Stadium, Lahore",spin,ODI,24.8,27.3,5.3,fast,0,65,10,61,6,2,19
4769,Kuldeep Yadav,India,Bangladesh,"Wankhede Stadium, Mumbai",batting,T20,27.8,33.5,5.1,spin,1,65,4,30,3,0,10
4770,Fazalhaq Farooqi,Afghanistan,England,"The Oval, London",balanced,T20,24.2,26.8,5.1,fast,0,85,4,23,2,0,7
4771,Fazalhaq Farooqi,Afghanistan,Bangladesh,"Lord's, London",pace,ODI,24.2,26.8,5.1,fast,0,65,7,29,5,0,18
4772,Dunith Wellalage,Sri Lanka,South Africa,Melbourne Cricket Ground,pace,ODI,30.2,35.4,4.9,spin,0,84,6,37,1,0,10
4773,Mehidy Hasan Miraz,Bangladesh,New Zealand,"Lord's, London",pace,ODI,32.1,38.5,4.7,spin,0,83,8,23,1,0,26
4774,Mohammed Siraj,India,South Africa,Melbourne Cricket Ground,pace,ODI,28.4,31.9,5.4,fast,0,84,10,30,4,0,36
4775,Reece Topley,England,West Indies,"Gaddafi Stadium, Lahore",spin,ODI,26.7,29.8,5.2,fast,0,68,9,76,6,1,14
4776,Fazalhaq Farooqi,Afghanistan,England,"Wankhede Stadium, Mumbai",batting,ODI,24.2,26.8,5.1,fast,0,85,9,55,4,0,19
4777,Keshav Maharaj,South Africa,West Indies,Sydney Cricket Ground,balanced,ODI,31.5,38.2,4.8,spin,0,68,7,35,5,2,17
4778,Jayden Seales,West Indies,India,"Hagley Oval, Christchurch",pace,T20,30.1,35.2,5.4,fast,0,92,4,17,2,0,8
4779,Kuldeep Yadav,India,England,"The Oval, London",balanced,T20,27.8,33.5,5.1,spin,0,85,3,18,1,0,5
4780,Mark Wood,England,Sri Lanka,Melbourne Cricket Ground,pace,T20,28.9,31.2,5.6,fast,0,72,4,19,3,0,9
4781,Mitchell Starc,Australia,India,"Lord's, London",pace,T20,24.8,27.3,5.3,fast,0,92,2,18,2,0,4
4782,Shaheen Afridi,Pakistan,West Indies,"The Oval, London",balanced,T20,24.1,27.5,5.1,fast,0,68,3,20,3,0,5
4783,Alzarri Joseph,West Indies,Sri Lanka,"Shere Bangla Stadium, Dhaka",spin,ODI,27.5,30.8,5.3,fast,0,72,8,28,4,0,28
4784,Glenn Maxwell,Australia,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,T20,42.1,52.3,5.5,spin,0,70,2,11,2,0,4
4785,Haris Rauf,Pakistan,West Indies,"Gaddafi Stadium, Lahore",spin,T20,27.3,30.1,5.6,fast,1,68,4,32,3,0,6
4786,Shaheen Afridi,Pakistan,Australia,"MA Chidambaram Stadium, Chennai",spin,ODI,24.1,27.5,5.1,fast,0,90,10,56,6,2,27
4787,Reece Topley,England,Pakistan,"Hagley Oval, Christchurch",pace,T20,26.7,29.8,5.2,fast,0,80,4,25,4,0,7
4788,Dushmantha Chameera,Sri Lanka,India,"Wankhede Stadium, Mumbai",batting,ODI,29.1,33.8,5.5,fast,0,92,6,33,3,1,12
4789,Reece Topley,England,Australia,Dubai International Stadium,spin,T20,26.7,29.8,5.2,fast,0,90,4,22,3,0,8
4790,Kagiso Rabada,South Africa,Bangladesh,"Gaddafi Stadium, Lahore",spin,ODI,25.4,28.6,5.2,fast,0,65,8,53,5,1,17
4791,Mohammad Nawaz,Pakistan,South Africa,"Eden Gardens, Kolkata",balanced,ODI,35.2,41.5,5.0,spin,0,84,9,33,6,0,25
4792,Jason Holder,West Indies,England,"Kensington Oval, Barbados",batting,ODI,31.2,37.5,5.0,fast,1,85,10,62,6,1,18
4793,Kagiso Rabada,South Africa,Sri Lanka,Sydney Cricket Ground,balanced,ODI,25.4,28.6,5.2,fast,0,72,9,28,4,1,30
4794,Mustafizur Rahman,Bangladesh,New Zealand,"Wankhede Stadium, Mumbai",batting,ODI,28.7,33.1,5.0,fast,0,83,10,72,6,3,25
4795,Adam Zampa,Australia,Pakistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,29.3,35.2,5.1,spin,0,80,4,26,1,0,8
4796,Alzarri Joseph,West Indies,New Zealand,"Gaddafi Stadium, Lahore",spin,ODI,27.5,30.8,5.3,fast,0,83,9,38,4,0,25
4797,Mohammed Shami,India,South Africa,Sydney Cricket Ground,balanced,T20,26.1,28.7,5.2,fast,0,84,4,32,2,0,10
4798,Gudakesh Motie,West Indies,South Africa,Sydney Cricket Ground,balanced,T20,28.5,32.6,4.5,spin,0,84,4,25,4,0,8
4799,Fazalhaq Farooqi,Afghanistan,South Africa,"MA Chidambaram Stadium, Chennai",spin,ODI,24.2,26.8,5.1,fast,0,84,6,26,4,2,16
4800,Reece Topley,England,Bangladesh,Sydney Cricket Ground,balanced,T20,26.7,29.8,5.2,fast,0,65,4,31,2,0,9
4801,Pat Cummins,Australia,England,Dubai International Stadium,spin,ODI,25.7,29.8,5.0,fast,0,85,8,13,4,0,25
4802,Mohammed Siraj,India,South Africa,"Shere Bangla Stadium, Dhaka",spin,ODI,28.4,31.9,5.4,fast,0,84,9,40,3,1,29
4803,Mohammed Shami,India,Afghanistan,"Lord's, London",pace,ODI,26.1,28.7,5.2,fast,0,70,10,45,7,3,29
4804,Mehidy Hasan Miraz,Bangladesh,Sri Lanka,"Newlands, Cape Town",pace,ODI,32.1,38.5,4.7,spin,0,72,10,59,3,3,25
4805,Gudakesh Motie,West Indies,South Africa,"Gaddafi Stadium, Lahore",spin,T20,28.5,32.6,4.5,spin,0,84,3,13,2,0,6
4806,Mitchell Starc,Australia,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,24.8,27.3,5.3,fast,0,84,4,23,0,0,7
4807,Josh Hazlewood,Australia,Bangladesh,"MA Chidambaram Stadium, Chennai",spin,ODI,25.1,30.5,4.7,fast,0,65,9,38,4,1,24
4808,Alzarri Joseph,West Indies,Sri Lanka,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,27.5,30.8,5.3,fast,0,72,10,57,3,3,18
4809,Wanindu Hasaranga,Sri Lanka,South Africa,"Gaddafi Stadium, Lahore",spin,T20,24.8,28.2,5.0,spin,0,84,4,23,1,0,6
4810,Tim Southee,New Zealand,Sri Lanka,"Shere Bangla Stadium, Dhaka",spin,T20,29.8,33.5,5.4,fast,0,72,3,27,2,0,5
4811,Adam Zampa,Australia,India,"Lord's, London",pace,ODI,29.3,35.2,5.1,spin,0,92,6,25,4,0,15
4812,Tim Southee,New Zealand,Pakistan,"Lord's, London",pace,ODI,29.8,33.5,5.4,fast,0,80,10,49,5,2,29
4813,Anrich Nortje,South Africa,Australia,"Lord's, London",pace,ODI,24.8,26.9,5.5,fast,0,90,9,53,5,2,15
4814,Haris Rauf,Pakistan,Bangladesh,Sydney Cricket Ground,balanced,T20,27.3,30.1,5.6,fast,0,65,4,28,2,0,11
4815,Mustafizur Rahman,Bangladesh,New Zealand,"MA Chidambaram Stadium, Chennai",spin,ODI,28.7,33.1,5.0,fast,0,83,10,54,4,2,28
4816,Marco Jansen,South Africa,New Zealand,"M. Chinnaswamy Stadium, Bangalore",batting,T20,27.1,31.4,5.0,fast,0,83,3,19,2,0,6
4817,Lockie Ferguson,New Zealand,India,"Shere Bangla Stadium, Dhaka",spin,T20,24.5,26.4,5.3,fast,0,92,2,26,0,0,2
4818,Jason Holder,West Indies,Sri Lanka,"Newlands, Cape Town",pace,T20,31.2,37.5,5.0,fast,0,72,4,23,3,0,7
4819,Tim Southee,New Zealand,Bangladesh,Sydney Cricket Ground,balanced,T20,29.8,33.5,5.4,fast,0,65,4,18,2,0,9
4820,Trent Boult,New Zealand,Pakistan,Melbourne Cricket Ground,pace,T20,25.6,29.1,5.1,fast,0,80,4,22,2,0,11
4821,Jasprit Bumrah,India,South Africa,"Gaddafi Stadium, Lahore",spin,T20,24.3,30.2,4.5,fast,0,84,4,21,3,0,7
4822,Marco Jansen,South Africa,Afghanistan,Sydney Cricket Ground,balanced,T20,27.1,31.4,5.0,fast,0,70,4,15,3,0,11
4823,Gudakesh Motie,West Indies,England,Melbourne Cricket Ground,pace,T20,28.5,32.6,4.5,spin,0,85,4,34,2,0,8
4824,Akeal Hosein,West Indies,Australia,"Kensington Oval, Barbados",batting,T20,29.8,34.1,4.8,spin,1,90,3,32,2,0,5
4825,Wanindu Hasaranga,Sri Lanka,South Africa,"Gaddafi Stadium, Lahore",spin,T20,24.8,28.2,5.0,spin,0,84,4,37,2,0,7
4826,Shaheen Afridi,Pakistan,Bangladesh,"R. Premadasa Stadium, Colombo",spin,ODI,24.1,27.5,5.1,fast,0,65,9,38,7,0,27
4827,Dunith Wellalage,Sri Lanka,Australia,"Lord's, London",pace,T20,30.2,35.4,4.9,spin,0,90,4,20,3,0,8
4828,Naseem Shah,Pakistan,Bangladesh,"R. Premadasa Stadium, Colombo",spin,ODI,28.5,32.1,5.3,fast,0,65,7,40,3,1,18
4829,Ravindra Jadeja,India,West Indies,"Shere Bangla Stadium, Dhaka",spin,T20,32.5,42.1,4.8,spin,0,68,2,9,1,0,4
4830,Mohammed Siraj,India,Afghanistan,"Newlands, Cape Town",pace,T20,28.4,31.9,5.4,fast,0,70,3,24,3,0,7
4831,Kuldeep Yadav,India,Pakistan,"MA Chidambaram Stadium, Chennai",spin,T20,27.8,33.5,5.1,spin,1,80,3,26,3,0,6
4832,Mujeeb Ur Rahman,Afghanistan,Pakistan,"R. Premadasa Stadium, Colombo",spin,T20,25.1,29.5,4.5,spin,0,80,4,20,1,0,7
4833,Marco Jansen,South Africa,Afghanistan,"Eden Gardens, Kolkata",balanced,ODI,27.1,31.4,5.0,fast,0,70,9,58,5,1,21
4834,Jason Holder,West Indies,Bangladesh,"Gaddafi Stadium, Lahore",spin,ODI,31.2,37.5,5.0,fast,0,65,10,51,4,2,24
4835,Lungi Ngidi,South Africa,Pakistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,26.3,29.7,5.4,fast,0,80,3,16,2,0,4
4836,Tim Southee,New Zealand,Sri Lanka,"Wankhede Stadium, Mumbai",batting,T20,29.8,33.5,5.4,fast,0,72,4,36,1,0,6
4837,Taskin Ahmed,Bangladesh,West Indies,"MA Chidambaram Stadium, Chennai",spin,ODI,30.5,35.8,5.4,fast,0,68,10,60,5,1,21
4838,Glenn Maxwell,Australia,Bangladesh,"MA Chidambaram Stadium, Chennai",spin,T20,42.1,52.3,5.5,spin,0,65,2,8,2,0,5
4839,Marco Jansen,South Africa,Pakistan,Dubai International Stadium,spin,T20,27.1,31.4,5.0,fast,0,80,4,15,2,0,8
4840,Mujeeb Ur Rahman,Afghanistan,Pakistan,"Kensington Oval, Barbados",batting,T20,25.1,29.5,4.5,spin,0,80,4,27,1,0,9
4841,Rashid Khan,Afghanistan,West Indies,"Gaddafi Stadium, Lahore",spin,T20,18.5,22.3,4.1,spin,0,68,3,18,2,0,5
4842,Tim Southee,New Zealand,West Indies,"MA Chidambaram Stadium, Chennai",spin,T20,29.8,33.5,5.4,fast,0,68,4,29,1,0,8
4843,Mitchell Starc,Australia,West Indies,"Shere Bangla Stadium, Dhaka",spin,ODI,24.8,27.3,5.3,fast,0,68,7,47,3,0,18
4844,Mohammad Nawaz,Pakistan,Sri Lanka,Sydney Cricket Ground,balanced,ODI,35.2,41.5,5.0,spin,0,72,7,51,3,0,12
4845,Keshav Maharaj,South Africa,Afghanistan,"Kensington Oval, Barbados",batting,T20,31.5,38.2,4.8,spin,0,70,3,23,1,0,4
4846,Dunith Wellalage,Sri Lanka,England,"Newlands, Cape Town",pace,ODI,30.2,35.4,4.9,spin,0,85,10,59,6,1,22
4847,Dushmantha Chameera,Sri Lanka,India,Dubai International Stadium,spin,ODI,29.1,33.8,5.5,fast,0,92,7,31,3,1,20
4848,Noor Ahmad,Afghanistan,South Africa,"R. Premadasa Stadium, Colombo",spin,ODI,27.5,31.8,4.7,spin,0,84,7,29,3,2,19
4849,Dunith Wellalage,Sri Lanka,England,Sydney Cricket Ground,balanced,T20,30.2,35.4,4.9,spin,0,85,4,32,2,0,5
4850,Marco Jansen,South Africa,Afghanistan,"R. Premadasa Stadium, Colombo",spin,ODI,27.1,31.4,5.0,fast,0,70,9,50,4,0,25
4851,Chris Woakes,England,Afghanistan,"Hagley Oval, Christchurch",pace,ODI,30.2,35.1,5.1,fast,0,70,7,30,4,0,24
4852,Mark Wood,England,Pakistan,Sydney Cricket Ground,balanced,T20,28.9,31.2,5.6,fast,0,80,3,26,2,0,8
4853,Mark Wood,England,Bangladesh,"Lord's, London",pace,ODI,28.9,31.2,5.6,fast,1,65,10,42,7,0,25
4854,Moeen Ali,England,India,Melbourne Cricket Ground,pace,ODI,36.8,43.2,5.3,spin,0,92,8,43,2,0,23
4855,Anrich Nortje,South Africa,England,"Kensington Oval, Barbados",batting,ODI,24.8,26.9,5.5,fast,0,85,8,44,4,0,23
4856,Kuldeep Yadav,India,Australia,"R. Premadasa Stadium, Colombo",spin,T20,27.8,33.5,5.1,spin,0,90,4,20,3,0,12
4857,Reece Topley,England,South Africa,"Shere Bangla Stadium, Dhaka",spin,ODI,26.7,29.8,5.2,fast,0,84,10,26,5,0,30
4858,Tim Southee,New Zealand,Australia,"Shere Bangla Stadium, Dhaka",spin,ODI,29.8,33.5,5.4,fast,0,90,7,30,4,0,17
4859,Akeal Hosein,West Indies,South Africa,Melbourne Cricket Ground,pace,ODI,29.8,34.1,4.8,spin,0,84,10,60,3,2,23
4860,Shaheen Afridi,Pakistan,Australia,"The Oval, London",balanced,T20,24.1,27.5,5.1,fast,0,90,3,12,3,0,7
4861,Lungi Ngidi,South Africa,Pakistan,"Hagley Oval, Christchurch",pace,T20,26.3,29.7,5.4,fast,0,80,4,31,1,0,7
4862,Mehidy Hasan Miraz,Bangladesh,England,"R. Premadasa Stadium, Colombo",spin,ODI,32.1,38.5,4.7,spin,0,85,6,22,5,1,18
4863,Trent Boult,New Zealand,England,"Eden Gardens, Kolkata",balanced,ODI,25.6,29.1,5.1,fast,0,85,8,51,4,2,18
4864,Haris Rauf,Pakistan,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,T20,27.3,30.1,5.6,fast,0,70,3,21,2,0,7
4865,Moeen Ali,England,New Zealand,"R. Premadasa Stadium, Colombo",spin,ODI,36.8,43.2,5.3,spin,0,83,8,40,5,1,21
4866,Trent Boult,New Zealand,Bangladesh,"Hagley Oval, Christchurch",pace,T20,25.6,29.1,5.1,fast,1,65,4,37,3,0,4
4867,Haris Rauf,Pakistan,West Indies,"Wankhede Stadium, Mumbai",batting,T20,27.3,30.1,5.6,fast,0,68,3,16,2,0,7
4868,Chris Woakes,England,Afghanistan,"Newlands, Cape Town",pace,T20,30.2,35.1,5.1,fast,0,70,4,21,3,0,8
4869,Dushmantha Chameera,Sri Lanka,India,"Newlands, Cape Town",pace,ODI,29.1,33.8,5.5,fast,0,92,7,35,5,1,20
4870,Trent Boult,New Zealand,West Indies,"Shere Bangla Stadium, Dhaka",spin,ODI,25.6,29.1,5.1,fast,0,68,9,41,6,2,19
4871,Kagiso Rabada,South Africa,England,"M. Chinnaswamy Stadium, Bangalore",batting,T20,25.4,28.6,5.2,fast,0,85,3,29,1,0,4
4872,Jasprit Bumrah,India,South Africa,Dubai International Stadium,spin,T20,24.3,30.2,4.5,fast,0,84,2,6,1,0,5
4873,Mitchell Starc,Australia,Afghanistan,"The Oval, London",balanced,T20,24.8,27.3,5.3,fast,0,70,4,16,2,0,10
4874,Jason Holder,West Indies,England,"Lord's, London",pace,ODI,31.2,37.5,5.0,fast,0,85,6,22,4,0,20
4875,Wanindu Hasaranga,Sri Lanka,South Africa,"Eden Gardens, Kolkata",balanced,T20,24.8,28.2,5.0,spin,0,84,4,26,4,0,10
4876,Mehidy Hasan Miraz,Bangladesh,New Zealand,"Shere Bangla Stadium, Dhaka",spin,T20,32.1,38.5,4.7,spin,1,83,3,20,3,0,9
4877,Shoriful Islam,Bangladesh,Afghanistan,"Gaddafi Stadium, Lahore",spin,T20,31.4,36.2,5.5,fast,0,70,2,9,1,0,4
4878,Shaheen Afridi,Pakistan,South Africa,"Newlands, Cape Town",pace,T20,24.1,27.5,5.1,fast,0,84,4,19,0,0,10
4879,Dunith Wellalage,Sri Lanka,Pakistan,"Hagley Oval, Christchurch",pace,T20,30.2,35.4,4.9,spin,0,80,2,5,2,0,6
4880,Trent Boult,New Zealand,Bangladesh,"R. Premadasa Stadium, Colombo",spin,ODI,25.6,29.1,5.1,fast,0,65,10,49,3,1,25
4881,Mitchell Santner,New Zealand,Afghanistan,"Newlands, Cape Town",pace,ODI,35.1,42.3,4.7,spin,0,70,9,20,2,2,28
4882,Noor Ahmad,Afghanistan,Bangladesh,"Gaddafi Stadium, Lahore",spin,T20,27.5,31.8,4.7,spin,0,65,4,17,3,0,10
4883,Adam Zampa,Australia,Pakistan,Sydney Cricket Ground,balanced,T20,29.3,35.2,5.1,spin,1,80,4,21,2,0,9
4884,Josh Hazlewood,Australia,Sri Lanka,Sydney Cricket Ground,balanced,ODI,25.1,30.5,4.7,fast,1,72,10,57,5,1,32
4885,Gudakesh Motie,West Indies,South Africa,"Lord's, London",pace,ODI,28.5,32.6,4.5,spin,0,84,10,62,2,3,21
